,0,1,2,3,4,5,6,Stock
10,EXPENDITURE,,,,,,,icicibank
11,Interest Expended,50543.39,41166.67,42659.09,44665.52,39177.54,,icicibank
12,Payments to and Provisions for Employees,15234.17,12341.60,11050.91,11156.75,9425.26,,icicibank
13,Depreciation,1494.61,1311.22,1326.69,1169.79,945.84,,icicibank
14,Depreciation on Leased Assets,19.95,18.79,13.39,1.42,0.00,,icicibank
15,Operating Expenses (excludes Employee Cost & Depreciation),65690.30,59480.12,63880.69,59189.94,53887.78,,icicibank
16,Total Operating Expenses,82439.02,73151.73,76271.67,71517.90,64258.88,,icicibank
17,Provision Towards Income Tax,11456.44,7404.45,6261.18,5177.81,4808.28,,icicibank
18,Provision Towards Deferred Tax,337.00,1052.99,-596.81,2185.33,-3089.18,,icicibank
19,Other Provisions and Contingencies,6939.92,8976.65,16377.39,15014.07,20461.82,,icicibank
20,Total Provisions and Contingencies,18733.36,17434.09,22041.76,22377.21,22180.92,,icicibank
21,Total Expenditure,151715.77,131752.48,140972.51,138560.64,125617.34,,icicibank
22,Net Profit / Loss for The Year,34463.03,25783.83,20363.97,11225.47,5689.16,,icicibank
23,Net Profit / Loss After EI & Prior Year Items,34463.03,25783.83,20363.97,11225.47,5689.16,,icicibank
24,Minority Interest,-1424.67,-1428.16,-1979.65,-1659.16,-1434.92,,icicibank
25,Share Of Profit/Loss Of Associates,998.29,754.43,0.00,0.00,0.00,,icicibank
26,Consolidated Profit/Loss After MI And Associates,34036.64,25110.10,18384.32,9566.31,4254.24,,icicibank
27,Profit / Loss Brought Forward,50898.85,38515.60,26800.00,22020.11,21999.16,,icicibank
28,Total Profit / Loss available for Appropriations,84935.49,63625.70,45184.31,31586.42,26253.40,,icicibank
29,APPROPRIATIONS,,,,,,,icicibank
30,Transfer To / From Statutory Reserve,7974.20,5834.90,4048.20,1982.80,840.90,,icicibank
31,Transfer To / From Revenue And Other Reserves,5025.57,65.74,1653.28,68.63,1643.72,,icicibank
32,Dividend and Dividend Tax for The Previous Year,0.00,0.00,0.00,0.00,0.00,,icicibank
33,Equity Share Dividend,3479.45,1385.23,0.00,645.31,965.13,,icicibank
34,Tax On Dividend,0.00,0.00,0.00,228.24,193.31,,icicibank
35,Balance Carried Over To Balance Sheet,65638.68,52849.89,38515.60,26800.00,22046.38,,icicibank
36,Total Appropriations,84935.49,63625.70,45184.31,31586.42,26253.40,,icicibank
37,OTHER ADDITIONAL INFORMATION,,,,,,,icicibank
38,EARNINGS PER SHARE,,,,,,,icicibank
39,Basic EPS (Rs.),49.00,36.00,27.00,15.00,7.00,,icicibank
40,Diluted EPS (Rs.),48.00,35.00,27.00,15.00,7.00,,icicibank
0,Profit & Loss account of ICICI Lombard General Insurance Company (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,icicilombardgeneralinsurancecompany
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,icicilombardgeneralinsurancecompany
2,INCOME,,,,,,,icicilombardgeneralinsurancecompany
3,Revenue From Operations [Gross],14822.85,13032.09,10013.99,9403.52,8375.35,,icicilombardgeneralinsurancecompany
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,icicilombardgeneralinsurancecompany
5,Revenue From Operations [Net],14822.85,13032.09,10013.99,9403.52,8375.35,,icicilombardgeneralinsurancecompany
6,Total Operating Revenues,17875.78,14266.68,10741.98,10112.52,9154.39,,icicilombardgeneralinsurancecompany
7,Other Income,994.78,2569.34,1936.41,1420.25,1072.14,,icicilombardgeneralinsurancecompany
8,Total Revenue,18870.57,16836.02,12678.39,11532.77,10226.53,,icicilombardgeneralinsurancecompany
9,EXPENSES,,,,,,,icicilombardgeneralinsurancecompany
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,,icicilombardgeneralinsurancecompany
11,Purchase Of Stock-In Trade,0.00,0.00,0.00,0.00,0.00,,icicilombardgeneralinsurancecompany
12,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,,icicilombardgeneralinsurancecompany
13,"Changes In Inventories Of FG,WIP And Stock-In Trade",0.00,0.00,0.00,0.00,0.00,,icicilombardgeneralinsurancecompany
14,Employee Benefit Expenses,1105.79,17.24,15.97,14.73,12.38,,icicilombardgeneralinsurancecompany
15,Finance Costs,80.62,36.37,39.98,40.05,40.01,,icicilombardgeneralinsurancecompany
16,Depreciation And Amortisation Expenses,142.35,141.39,0.00,0.00,0.00,,icicilombardgeneralinsurancecompany
17,Other Expenses,15367.86,15005.05,10724.37,9613.50,8616.24,,icicilombardgeneralinsurancecompany
18,Total Expenses,16758.03,15152.51,10724.43,9835.88,8628.11,,icicilombardgeneralinsurancecompany
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",2112.53,1683.51,1953.95,1696.89,1598.42,,icicilombardgeneralinsurancecompany
20,Exceptional Items,0.00,0.00,0.00,0.00,0.00,,icicilombardgeneralinsurancecompany
21,Profit/Loss Before Tax,2112.53,1683.51,1953.95,1696.89,1598.42,,icicilombardgeneralinsurancecompany
22,Tax Expenses-Continued Operations,,,,,,,icicilombardgeneralinsurancecompany
23,Current Tax,431.67,385.50,524.45,508.18,639.00,,icicilombardgeneralinsurancecompany
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,icicilombardgeneralinsurancecompany
25,Deferred Tax,80.29,27.00,-43.55,-5.05,-89.85,,icicilombardgeneralinsurancecompany
26,Tax For Earlier Years,-128.48,0.00,0.00,0.00,0.00,,icicilombardgeneralinsurancecompany
27,Total Tax Expenses,383.48,412.51,480.90,503.13,549.15,,icicilombardgeneralinsurancecompany
28,Profit/Loss After Tax And Before ExtraOrdinary Items,1729.05,1271.01,1473.05,1193.76,1049.26,,icicilombardgeneralinsurancecompany
29,Profit/Loss From Continuing Operations,1729.05,1271.01,1473.05,1193.76,1049.26,,icicilombardgeneralinsurancecompany
30,Profit/Loss For The Period,1729.05,1271.01,1473.05,1193.76,1049.26,,icicilombardgeneralinsurancecompany
31,OTHER ADDITIONAL INFORMATION,,,,,,,icicilombardgeneralinsurancecompany
32,EARNINGS PER SHARE,,,,,,,icicilombardgeneralinsurancecompany
33,Basic EPS (Rs.),35.21,25.91,32.41,26.27,23.11,,icicilombardgeneralinsurancecompany
34,Diluted EPS (Rs.),35.16,25.82,32.27,26.19,23.06,,icicilombardgeneralinsurancecompany
35,"VALUE OF IMPORTED AND INDIGENIOUS RAW MATERIALS STORES, SPARES AND LOOSE TOOLS",,,,,,,icicilombardgeneralinsurancecompany
36,Imported Raw Materials,0.00,0.00,0.00,0.00,0.00,,icicilombardgeneralinsurancecompany
37,Indigenous Raw Materials,0.00,0.00,0.00,0.00,0.00,,icicilombardgeneralinsurancecompany
38,"STORES, SPARES AND LOOSE TOOLS",,,,,,,icicilombardgeneralinsurancecompany
39,Imported Stores And Spares,0.00,0.00,0.00,0.00,0.00,,icicilombardgeneralinsurancecompany
40,Indigenous Stores And Spares,0.00,0.00,0.00,0.00,0.00,,icicilombardgeneralinsurancecompany
41,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,icicilombardgeneralinsurancecompany
42,Equity Share Dividend,466.51,378.08,181.83,318.10,227.01,,icicilombardgeneralinsurancecompany
43,Tax On Dividend,0.00,0.00,0.00,65.39,46.66,,icicilombardgeneralinsurancecompany
44,Equity Dividend Rate (%),100.00,90.00,80.00,35.00,60.00,,icicilombardgeneralinsurancecompany
0,Profit & Loss account of IDFC First Bank (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,idfcfirstbank
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,idfcfirstbank
2,INCOME,,,,,,,idfcfirstbank
3,Interest / Discount on Advances / Bills,19159.38,14174.01,12632.98,12007.17,8080.98,,idfcfirstbank
4,Income from Investments,3232.21,2615.37,3039.21,3917.28,3905.65,,idfcfirstbank
5,Interest on Balance with RBI and Other Inter-Bank funds,148.63,241.24,112.31,80.52,23.19,,idfcfirstbank
6,Others,187.60,142.07,183.65,235.34,194.20,,idfcfirstbank
7,Total Interest Earned,22727.81,17172.69,15968.15,16240.32,12204.02,,idfcfirstbank
8,Other Income,4467.28,3172.59,2253.80,1722.41,938.64,,idfcfirstbank
9,Total Income,27195.09,20345.28,18221.95,17962.73,13142.66,,idfcfirstbank
10,EXPENDITURE,,,,,,,idfcfirstbank
11,Interest Expended,10090.64,7465.07,8585.13,10228.27,8743.24,,idfcfirstbank
12,Payments to and Provisions for Employees,4278.59,3099.87,2301.52,1795.01,1279.37,,idfcfirstbank
13,Depreciation,434.99,382.41,342.51,320.01,2820.32,,idfcfirstbank
14,Depreciation on Leased Assets,0.00,0.00,0.00,0.00,0.00,,idfcfirstbank
15,Operating Expenses (excludes Employee Cost & Depreciation),7394.66,6114.38,4408.93,3649.78,1990.94,,idfcfirstbank
16,Total Operating Expenses,12108.24,9596.65,7052.95,5764.80,6090.64,,idfcfirstbank
17,Provision Towards Income Tax,347.41,42.66,35.80,0.71,-67.21,,idfcfirstbank
18,Provision Towards Deferred Tax,499.06,0.00,0.00,496.78,-1262.34,,idfcfirstbank
19,Other Provisions and Contingencies,1664.82,3108.59,2064.90,4315.56,1518.35,,idfcfirstbank
20,Total Provisions and Contingencies,2511.29,3151.25,2100.70,4813.05,188.80,,idfcfirstbank
21,Total Expenditure,24710.16,20212.97,17738.78,20806.12,15022.68,,idfcfirstbank
22,Net Profit / Loss for The Year,2484.93,132.31,483.18,-2843.39,-1880.02,,idfcfirstbank
23,Net Profit / Loss After EI & Prior Year Items,2484.93,132.31,483.18,-2843.39,-1880.02,,idfcfirstbank
24,Minority Interest,0.00,0.00,0.00,0.00,0.00,,idfcfirstbank
25,Share Of Profit/Loss Of Associates,0.00,0.00,0.00,0.00,-27.86,,idfcfirstbank
26,Consolidated Profit/Loss After MI And Associates,2484.93,132.31,483.18,-2843.39,-1907.88,,idfcfirstbank
27,Profit / Loss Brought Forward,-3791.85,-3637.16,-3499.34,-489.94,1727.23,,idfcfirstbank
28,Total Profit / Loss available for Appropriations,-1306.92,-3504.85,-3016.16,-3333.34,-180.65,,idfcfirstbank
29,APPROPRIATIONS,,,,,,,idfcfirstbank
30,Transfer To / From Statutory Reserve,609.50,36.50,113.50,0.00,0.00,,idfcfirstbank
31,Transfer To / From Revenue And Other Reserves,0.00,0.00,0.00,0.00,0.00,,idfcfirstbank
32,Dividend and Dividend Tax for The Previous Year,0.00,0.00,0.00,0.00,0.00,,idfcfirstbank
33,Equity Share Dividend,0.00,0.00,0.00,0.00,307.79,,idfcfirstbank
34,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,,idfcfirstbank
35,Balance Carried Over To Balance Sheet,-2429.42,-3791.85,-3637.16,-3499.34,-489.94,,idfcfirstbank
36,Total Appropriations,-1306.92,-3504.85,-3016.16,-3333.34,-180.65,,idfcfirstbank
37,OTHER ADDITIONAL INFORMATION,,,,,,,idfcfirstbank
38,EARNINGS PER SHARE,,,,,,,idfcfirstbank
39,Basic EPS (Rs.),4.00,0.00,1.00,-6.00,-5.00,,idfcfirstbank
40,Diluted EPS (Rs.),4.00,0.00,1.00,-6.00,-5.00,,idfcfirstbank
0,Profit & Loss account of IDFC (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,idfc
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,idfc
2,INCOME,,,,,,,idfc
3,Revenue From Operations [Gross],153.83,88.05,406.92,340.72,355.47,,idfc
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,idfc
5,Revenue From Operations [Net],153.83,88.05,406.92,340.72,355.47,,idfc
6,Total Operating Revenues,153.83,88.05,406.92,340.72,355.47,,idfc
7,Other Income,0.41,9.77,48.04,32.13,162.67,,idfc
8,Total Revenue,154.24,97.82,454.96,372.85,518.14,,idfc
9,EXPENSES,,,,,,,idfc
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,,idfc
11,Purchase Of Stock-In Trade,0.00,0.00,0.00,0.00,0.00,,idfc
12,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,,idfc
13,Changes In Inventories Of FGWIP And Stock In Trade,0.00,0.00,0.00,0.00,0.00,,idfc
14,Employee Benefit Expenses,7.57,16.57,107.29,118.94,139.06,,idfc
15,Finance Costs,0.00,0.48,13.04,2.58,4.80,,idfc
16,Depreciation And Amortisation Expenses,0.08,3.55,20.27,31.57,13.93,,idfc
17,Other Expenses,55.30,25.85,114.80,120.20,175.90,,idfc
18,Total Expenses,63.68,45.70,254.58,284.51,372.49,,idfc
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",90.56,52.12,200.38,88.34,145.65,,idfc
20,Exceptional Items,0.00,0.00,0.00,0.00,0.00,,idfc
21,Profit/Loss Before Tax,90.56,52.12,200.38,88.34,145.65,,idfc
22,Tax Expenses-Continued Operations,,,,,,,idfc
23,Current Tax,391.41,45.72,70.79,67.47,73.42,,idfc
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,idfc
25,Deferred Tax,0.00,17.50,-7.13,-7.22,-192.49,,idfc
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,idfc
27,Total Tax Expenses,391.41,60.50,70.67,60.39,-148.46,,idfc
28,Profit/Loss After Tax And Before ExtraOrdinary Items,-300.85,-8.38,129.71,27.95,294.11,,idfc
29,Profit/Loss From Continuing Operations,3269.75,-8.38,129.71,27.95,294.11,,idfc
30,Profit/Loss For The Period,3269.75,57.01,130.07,8.32,24.64,,idfc
31,Minority Interest,-0.04,-0.28,0.72,1.23,-17.85,,idfc
32,Consolidated Profit/Loss After MI And Associates,4243.89,64.03,-336.02,-994.90,-839.18,,idfc
33,OTHER ADDITIONAL INFORMATION,,,,,,,idfc
34,EARNINGS PER SHARE,,,,,,,idfc
35,Basic EPS (Rs.),27.00,0.00,-2.00,-6.00,-5.00,,idfc
36,Diluted EPS (Rs.),27.00,0.00,-2.00,-6.00,-5.00,,idfc
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,idfc
38,Equity Share Dividend,0.00,0.00,0.00,502.85,119.73,,idfc
39,Tax On Dividend,0.00,0.00,0.00,128.12,10.97,,idfc
0,Profit & Loss account of ITC (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,itc
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,itc
2,INCOME,,,,,,,itc
3,Revenue From Operations [Gross],75826.58,64618.23,52835.15,50968.50,49348.43,,itc
4,Less: Excise/Sevice Tax/Other Levies,5581.36,4536.87,3882.34,1989.42,1509.43,,itc
5,Revenue From Operations [Net],70245.22,60081.36,48952.81,48979.08,47839.00,,itc
6,Total Operating Revenues,70936.85,60668.09,49272.78,49404.05,48352.68,,itc
7,Other Income,1980.49,1836.35,2632.56,2597.89,2173.79,,itc
8,Total Revenue,72917.34,62504.44,51905.34,52001.94,50526.47,,itc
9,EXPENSES,,,,,,,itc
10,Cost Of Materials Consumed,20275.99,16399.94,13939.84,13810.70,13403.01,,itc
11,Purchase Of Stock-In Trade,9088.37,10671.13,6836.87,4237.90,4220.51,,itc
12,Operating And Direct Expenses,0.00,0.00,0.00,0.00,0.00,,itc
13,Changes In Inventories Of FGWIP And Stock In Trade,-358.59,-686.00,-645.27,-703.13,-203.19,,itc
14,Employee Benefit Expenses,5736.22,4890.55,4463.33,4295.79,4177.88,,itc
15,Finance Costs,43.20,39.36,44.58,54.68,45.42,,itc
16,Depreciation And Amortisation Expenses,1809.01,1732.41,1645.59,1644.91,1396.61,,itc
17,Other Expenses,10529.93,8734.06,7675.31,8502.63,8348.11,,itc
18,Total Expenses,47124.13,41781.45,33960.25,31843.48,31388.35,,itc
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",25793.21,20722.99,17945.09,20158.46,19138.12,,itc
20,Exceptional Items,72.87,0.00,0.00,-132.11,0.00,,itc
21,Profit/Loss Before Tax,25866.08,20722.99,17945.09,20026.35,19138.12,,itc
22,Tax Expenses-Continued Operations,,,,,,,itc
23,Current Tax,6450.90,5306.58,4463.74,4846.15,6191.62,,itc
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,itc
25,Deferred Tax,-12.50,-69.24,91.55,-404.36,122.30,,itc
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,itc
27,Total Tax Expenses,6438.40,5237.34,4555.29,4441.79,6313.92,,itc
28,Profit/Loss After Tax And Before ExtraOrdinary Items,19427.68,15485.65,13389.80,15584.56,12824.20,,itc
29,Profit/Loss From Continuing Operations,19427.68,15485.65,13389.80,15584.56,12824.20,,itc
30,Profit/Loss For The Period,19427.68,15485.65,13389.80,15584.56,12824.20,,itc
31,Minority Interest,-285.06,-260.47,-221.69,-286.55,-243.57,,itc
32,Consolidated Profit/Loss After MI And Associates,19191.66,15242.66,13161.19,15306.23,12592.33,,itc
33,OTHER ADDITIONAL INFORMATION,,,,,,,itc
34,EARNINGS PER SHARE,,,,,,,itc
35,Basic EPS (Rs.),16.00,12.00,11.00,12.00,10.00,,itc
36,Diluted EPS (Rs.),15.00,12.00,11.00,12.00,10.00,,itc
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,itc
38,Equity Share Dividend,7448.41,6469.48,6152.68,7048.71,6285.21,,itc
39,Tax On Dividend,0.00,0.00,0.00,1407.44,1213.60,,itc
0,Profit & Loss account of India Cements (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,indiacements
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,indiacements
2,INCOME,,,,,,,indiacements
3,Revenue From Operations [Gross],5180.69,4547.98,4311.11,4909.02,5460.68,,indiacements
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,indiacements
5,Revenue From Operations [Net],5180.69,4547.98,4311.11,4909.02,5460.68,,indiacements
6,Total Operating Revenues,5608.14,4858.35,4510.55,5186.44,5770.37,,indiacements
7,Other Income,40.11,24.39,40.45,41.67,39.23,,indiacements
8,Total Revenue,5648.25,4882.74,4551.00,5228.12,5809.60,,indiacements
9,EXPENSES,,,,,,,indiacements
10,Cost Of Materials Consumed,1054.72,827.54,731.99,981.19,1099.31,,indiacements
11,Purchase Of Stock-In Trade,105.41,37.66,0.16,28.74,0.38,,indiacements
12,Operating And Direct Expenses,2590.71,1667.16,1183.82,1519.97,1852.46,,indiacements
13,Changes In Inventories Of FGWIP And Stock In Trade,-49.84,-28.26,76.69,-24.65,-21.58,,indiacements
14,Employee Benefit Expenses,365.44,340.05,337.80,358.96,365.21,,indiacements
15,Finance Costs,241.68,197.66,271.01,343.19,350.42,,indiacements
16,Depreciation And Amortisation Expenses,219.27,225.53,246.60,255.90,264.74,,indiacements
17,Other Expenses,1684.79,1529.95,1392.28,1727.43,1848.90,,indiacements
18,Total Expenses,6212.19,4797.28,4240.34,5190.72,5759.85,,indiacements
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",-563.94,85.46,310.66,37.39,49.76,,indiacements
20,Exceptional Items,186.17,0.00,0.00,-13.78,0.00,,indiacements
21,Profit/Loss Before Tax,-377.77,85.46,310.66,23.61,49.76,,indiacements
22,Tax Expenses-Continued Operations,,,,,,,indiacements
23,Current Tax,11.48,45.22,54.51,9.92,35.61,,indiacements
24,Less: MAT Credit Entitlement,0.00,0.00,-87.64,0.00,-12.67,,indiacements
25,Deferred Tax,-219.43,-25.73,-39.94,-39.78,-23.78,,indiacements
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,indiacements
27,Total Tax Expenses,-207.95,19.48,102.21,-29.85,24.50,,indiacements
28,Profit/Loss After Tax And Before ExtraOrdinary Items,-169.82,65.98,208.45,53.46,25.26,,indiacements
29,Profit/Loss From Continuing Operations,-169.82,65.98,208.45,53.46,25.26,,indiacements
30,Profit/Loss For The Period,-169.82,65.98,208.45,53.46,25.26,,indiacements
31,Minority Interest,0.00,-8.73,-2.41,-1.10,-5.44,,indiacements
32,Consolidated Profit/Loss After MI And Associates,-125.01,78.46,206.76,50.16,21.06,,indiacements
33,OTHER ADDITIONAL INFORMATION,,,,,,,indiacements
34,EARNINGS PER SHARE,,,,,,,indiacements
35,Basic EPS (Rs.),-4.00,9.00,7.00,9.00,0.00,,indiacements
36,Diluted EPS (Rs.),-4.00,9.00,7.00,9.00,0.00,,indiacements
37,DIVIDEND AND DIVIDEND PERCENTAGE,,,,,,,indiacements
38,Equity Share Dividend,28.99,28.99,17.40,28.29,31.90,,indiacements
39,Tax On Dividend,0.00,0.00,0.00,0.00,0.00,,indiacements
0,Profit & Loss account of Indiabulls Housing Finance (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,indiabullshousingfinance
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,indiabullshousingfinance
2,INCOME,,,,,,,indiabullshousingfinance
3,Revenue From Operations [Gross],8719.28,8983.31,9927.42,13216.44,17019.62,,indiabullshousingfinance
4,Less: Excise/Sevice Tax/Other Levies,0.00,0.00,0.00,0.00,0.00,,indiabullshousingfinance
5,Revenue From Operations [Net],8719.28,8983.31,9927.42,13216.44,17019.62,,indiabullshousingfinance
6,Total Operating Revenues,8719.28,8983.31,9927.42,13216.44,17019.62,,indiabullshousingfinance
7,Other Income,6.51,10.59,102.70,6.79,7.42,,indiabullshousingfinance
8,Total Revenue,8725.79,8993.90,10030.12,13223.23,17027.04,,indiabullshousingfinance
9,EXPENSES,,,,,,,indiabullshousingfinance
10,Cost Of Materials Consumed,0.00,0.00,0.00,0.00,0.00,,indiabullshousingfinance
11,Purchase Of Stock-In Trade,0.00,0.00,0.00,0.00,0.00,,indiabullshousingfinance
12,Operating And Direct Expenses,0.00,0.00,36.95,119.96,0.00,,indiabullshousingfinance
13,Changes In Inventories Of FGWIP And Stock In Trade,0.00,0.00,0.00,0.00,0.00,,indiabullshousingfinance
14,Employee Benefit Expenses,514.77,468.42,252.54,604.81,777.45,,indiabullshousingfinance
15,Finance Costs,5636.49,6241.62,6939.38,8511.92,9725.53,,indiabullshousingfinance
16,Depreciation And Amortisation Expenses,85.57,77.37,96.70,107.84,42.75,,indiabullshousingfinance
17,Other Expenses,219.11,187.00,223.00,255.03,299.75,,indiabullshousingfinance
18,Total Expenses,7121.94,7438.13,8468.46,10662.34,11423.06,,indiabullshousingfinance
19,"Profit/Loss Before Exceptional, ExtraOrdinary Items And Tax",1603.85,1555.77,1561.66,2560.89,5603.98,,indiabullshousingfinance
20,Exceptional Items,0.00,0.00,0.00,0.00,0.00,,indiabullshousingfinance
21,Profit/Loss Before Tax,1603.85,1555.77,1561.66,2560.89,5603.98,,indiabullshousingfinance
22,Tax Expenses-Continued Operations,,,,,,,indiabullshousingfinance
23,Current Tax,476.17,62.48,62.84,371.19,1192.70,,indiabullshousingfinance
24,Less: MAT Credit Entitlement,0.00,0.00,0.00,0.00,0.00,,indiabullshousingfinance
25,Deferred Tax,0.00,315.55,297.23,23.78,353.49,,indiabullshousingfinance
26,Other Direct Taxes,0.00,0.00,0.00,0.00,0.00,,indiabullshousingfinance
27,Total Tax Expenses,476.17,378.03,360.07,394.97,1546.19,,indiabullshousingfinance
28,Profit/Loss After Tax And Before ExtraOrdinary Items,1127.68,1177.74,1201.59,2165.92,4057.79,,indiabullshousingfinance
