,Value,Num,Stock
1,Low,289.2,mahindramahindrafinancialservices
2,UC Limit,319.15,mahindramahindrafinancialservices
3,LC Limit,261.15,mahindramahindrafinancialservices
4,52 Week High,346.55,mahindramahindrafinancialservices
5,52 Week Low,191.2,mahindramahindrafinancialservices
0,TTM EPS See historical trend,17.74  (-25.70% YoY),mahindramahindrafinancialservices
1,TTM PE See historical trend,16.38  (Average PE),mahindramahindrafinancialservices
2,P/B See historical trend,1.94 (Average P/B),mahindramahindrafinancialservices
3,Face Value,2.00,mahindramahindrafinancialservices
0,Mkt Cap (Rs. Cr.),35898,mahindramahindrafinancialservices
1,Dividend Yield,2.07,mahindramahindrafinancialservices
2,20D Avg Volume,4670083,mahindramahindrafinancialservices
3,20D Avg Delivery(%),--,mahindramahindrafinancialservices
4,Sector PE,29.57,mahindramahindrafinancialservices
5,Book Value Per Share,149.90,mahindramahindrafinancialservices
0,Open,- -,mahindramahindrafinancialservices
1,Previous Close,- -,mahindramahindrafinancialservices
2,Volume,- -,mahindramahindrafinancialservices
3,Value(lacs),- -,mahindramahindrafinancialservices
0,High,- -,mahindramahindrafinancialservices
1,Low,- -,mahindramahindrafinancialservices
2,ATP,- -,mahindramahindrafinancialservices
3,Spot,- -,mahindramahindrafinancialservices
0,Open,1540.0,mahindramahindra
1,Previous Close,1537.85,mahindramahindra
2,Volume,1536986.0,mahindramahindra
3,Value (Lacs),23920.11,mahindramahindra
4,i  VWAP,1550.72,mahindramahindra
5,Beta,,mahindramahindra
0,High,1559.15,mahindramahindra
1,Low,1540.0,mahindramahindra
2,UC Limit,1691.6,mahindramahindra
3,LC Limit,1384.1,mahindramahindra
4,52 Week High,1670.0,mahindramahindra
5,52 Week Low,1123.4,mahindramahindra
0,TTM EPS See historical trend,93.24  (+24.22% YoY),mahindramahindra
1,TTM PE See historical trend,16.69  (Average PE),mahindramahindra
2,P/B See historical trend,3.45 (High P/B),mahindramahindra
3,Face Value,5.00,mahindramahindra
0,Mkt Cap (Rs. Cr.),193530,mahindramahindra
1,Dividend Yield,1.04,mahindramahindra
2,20D Avg Volume,2980563,mahindramahindra
3,20D Avg Delivery(%),--,mahindramahindra
4,Sector PE,34.60,mahindramahindra
5,Book Value Per Share,451.70,mahindramahindra
0,Open,- -,mahindramahindra
1,Previous Close,- -,mahindramahindra
2,Volume,- -,mahindramahindra
3,Value(lacs),- -,mahindramahindra
0,High,- -,mahindramahindra
1,Low,- -,mahindramahindra
2,ATP,- -,mahindramahindra
3,Spot,- -,mahindramahindra
0,Open,145.5,manappuramfinance
1,Previous Close,144.6,manappuramfinance
2,Volume,4529419.0,manappuramfinance
3,Value (Lacs),6574.45,manappuramfinance
4,i  VWAP,145.12,manappuramfinance
5,Beta,,manappuramfinance
0,High,145.85,manappuramfinance
1,Low,144.2,manappuramfinance
2,UC Limit,159.05,manappuramfinance
3,LC Limit,130.15,manappuramfinance
4,52 Week High,156.55,manappuramfinance
5,52 Week Low,98.9,manappuramfinance
0,TTM EPS See historical trend,20.20  (+45.64% YoY),manappuramfinance
1,TTM PE See historical trend,7.19  (Low PE),manappuramfinance
2,P/B See historical trend,1.28 (Low P/B),manappuramfinance
3,Face Value,2.00,manappuramfinance
0,Mkt Cap (Rs. Cr.),12286,manappuramfinance
1,Dividend Yield,2.07,manappuramfinance
2,20D Avg Volume,0,manappuramfinance
3,20D Avg Delivery(%),--,manappuramfinance
4,Sector PE,29.57,manappuramfinance
5,Book Value Per Share,113.95,manappuramfinance
0,Open,- -,manappuramfinance
1,Previous Close,- -,manappuramfinance
2,Volume,- -,manappuramfinance
3,Value(lacs),- -,manappuramfinance
0,High,- -,manappuramfinance
1,Low,- -,manappuramfinance
2,ATP,- -,manappuramfinance
3,Spot,- -,manappuramfinance
0,Open,540.0,marico
1,Previous Close,536.9,marico
2,Volume,742475.0,marico
3,Value (Lacs),3980.41,marico
4,i  VWAP,536.88,marico
5,Beta,,marico
0,High,540.25,marico
1,Low,535.5,marico
2,UC Limit,590.55,marico
3,LC Limit,483.25,marico
4,52 Week High,595.0,marico
5,52 Week Low,462.7,marico
0,TTM EPS See historical trend,10.50  (+9.15% YoY),marico
1,TTM PE See historical trend,51.06  (Low PE),marico
2,P/B See historical trend,18.26 (Average P/B),marico
3,Face Value,1.00,marico
0,Mkt Cap (Rs. Cr.),69350,marico
1,Dividend Yield,0.84,marico
2,20D Avg Volume,1761351,marico
3,20D Avg Delivery(%),--,marico
4,Sector PE,61.26,marico
5,Book Value Per Share,29.37,marico
0,Open,- -,marico
1,Previous Close,- -,marico
2,Volume,- -,marico
3,Value(lacs),- -,marico
0,High,- -,marico
1,Low,- -,marico
2,ATP,- -,marico
3,Spot,- -,marico
0,Open,10349.95,marutisuzukiindia
1,Previous Close,10375.0,marutisuzukiindia
2,Volume,193526.0,marutisuzukiindia
3,Value (Lacs),20150.12,marutisuzukiindia
4,i  VWAP,10407.0,marutisuzukiindia
5,Beta,,marutisuzukiindia
0,High,10440.0,marutisuzukiindia
1,Low,10340.05,marutisuzukiindia
2,UC Limit,11412.5,marutisuzukiindia
3,LC Limit,9337.5,marutisuzukiindia
4,52 Week High,10720.0,marutisuzukiindia
5,52 Week Low,8076.05,marutisuzukiindia
0,TTM EPS See historical trend,321.11  (+118.38% YoY),marutisuzukiindia
1,TTM PE See historical trend,32.43  (Low PE),marutisuzukiindia
2,P/B See historical trend,5.10 (High P/B),marutisuzukiindia
3,Face Value,5.00,marutisuzukiindia
0,Mkt Cap (Rs. Cr.),314529,marutisuzukiindia
1,Dividend Yield,0.86,marutisuzukiindia
2,20D Avg Volume,506139,marutisuzukiindia
3,20D Avg Delivery(%),--,marutisuzukiindia
4,Sector PE,34.60,marutisuzukiindia
5,Book Value Per Share,2045.53,marutisuzukiindia
0,Open,- -,marutisuzukiindia
1,Previous Close,- -,marutisuzukiindia
2,Volume,- -,marutisuzukiindia
3,Value(lacs),- -,marutisuzukiindia
0,High,- -,marutisuzukiindia
1,Low,- -,marutisuzukiindia
2,ATP,- -,marutisuzukiindia
3,Spot,- -,marutisuzukiindia
0,Open,898.6,maxfinancialservices
1,Previous Close,893.85,maxfinancialservices
2,Volume,1242557.0,maxfinancialservices
3,Value (Lacs),11302.92,maxfinancialservices
4,i  VWAP,908.85,maxfinancialservices
5,Beta,,maxfinancialservices
0,High,916.05,maxfinancialservices
1,Low,896.95,maxfinancialservices
2,UC Limit,983.2,maxfinancialservices
3,LC Limit,804.5,maxfinancialservices
4,52 Week High,961.0,maxfinancialservices
5,52 Week Low,599.1,maxfinancialservices
0,TTM EPS See historical trend,11.87  (+41.98% YoY),maxfinancialservices
1,TTM PE See historical trend,76.63  (Average PE),maxfinancialservices
2,P/B See historical trend,8.94 (Average P/B),maxfinancialservices
3,Face Value,2.00,maxfinancialservices
0,Mkt Cap (Rs. Cr.),31393,maxfinancialservices
1,Dividend Yield,0.00,maxfinancialservices
2,20D Avg Volume,651955,maxfinancialservices
3,20D Avg Delivery(%),--,maxfinancialservices
4,Sector PE,29.57,maxfinancialservices
5,Book Value Per Share,101.85,maxfinancialservices
0,Open,- -,maxfinancialservices
1,Previous Close,- -,maxfinancialservices
2,Volume,- -,maxfinancialservices
3,Value(lacs),- -,maxfinancialservices
0,High,- -,maxfinancialservices
1,Low,- -,maxfinancialservices
2,ATP,- -,maxfinancialservices
3,Spot,- -,maxfinancialservices
0,Open,1487.7,metropolishealthcare
1,Previous Close,1473.0,metropolishealthcare
2,Volume,191925.0,metropolishealthcare
3,Value (Lacs),2796.35,metropolishealthcare
4,i  VWAP,1466.37,metropolishealthcare
5,Beta,,metropolishealthcare
0,High,1487.95,metropolishealthcare
1,Low,1453.0,metropolishealthcare
2,UC Limit,1620.3,metropolishealthcare
3,LC Limit,1325.7,metropolishealthcare
4,52 Week High,1791.2,metropolishealthcare
5,52 Week Low,1171.35,metropolishealthcare
0,TTM EPS See historical trend,27.00  (-19.99% YoY),metropolishealthcare
1,TTM PE See historical trend,53.96  (Average PE),metropolishealthcare
2,P/B See historical trend,8.41 (Low P/B),metropolishealthcare
3,Face Value,2.00,metropolishealthcare
0,Mkt Cap (Rs. Cr.),7463,metropolishealthcare
1,Dividend Yield,0.55,metropolishealthcare
2,20D Avg Volume,334023,metropolishealthcare
3,20D Avg Delivery(%),--,metropolishealthcare
4,Sector PE,70.14,metropolishealthcare
5,Book Value Per Share,173.40,metropolishealthcare
0,Open,- -,metropolishealthcare
1,Previous Close,- -,metropolishealthcare
2,Volume,- -,metropolishealthcare
3,Value(lacs),- -,metropolishealthcare
0,High,- -,metropolishealthcare
1,Low,- -,metropolishealthcare
2,ATP,- -,metropolishealthcare
3,Spot,- -,metropolishealthcare
0,Open,2483.0,mphasis
1,Previous Close,2480.2,mphasis
2,Volume,571092.0,mphasis
3,Value (Lacs),14072.28,mphasis
4,i  VWAP,2500.38,mphasis
5,Beta,,mphasis
0,High,2545.9,mphasis
1,Low,2459.0,mphasis
2,UC Limit,2728.2,mphasis
3,LC Limit,2232.2,mphasis
4,52 Week High,2552.0,mphasis
5,52 Week Low,1660.05,mphasis
0,TTM EPS See historical trend,86.56  (+9.04% YoY),mphasis
1,TTM PE See historical trend,28.47  (Average PE),mphasis
2,P/B See historical trend,5.86 (Average P/B),mphasis
3,Face Value,10.00,mphasis
0,Mkt Cap (Rs. Cr.),46461,mphasis
1,Dividend Yield,2.03,mphasis
2,20D Avg Volume,334291,mphasis
3,20D Avg Delivery(%),--,mphasis
4,Sector PE,32.03,mphasis
5,Book Value Per Share,420.83,mphasis
0,Open,- -,mphasis
1,Previous Close,- -,mphasis
2,Volume,- -,mphasis
3,Value(lacs),- -,mphasis
0,High,- -,mphasis
1,Low,- -,mphasis
2,ATP,- -,mphasis
3,Spot,- -,mphasis
0,Open,2136.0,multicommodityexchangeindia
1,Previous Close,2099.8,multicommodityexchangeindia
2,Volume,2521671.0,multicommodityexchangeindia
3,Value (Lacs),54381.1,multicommodityexchangeindia
4,i  VWAP,2157.78,multicommodityexchangeindia
5,Beta,,multicommodityexchangeindia
0,High,2179.45,multicommodityexchangeindia
1,Low,2127.0,multicommodityexchangeindia
2,UC Limit,2309.75,multicommodityexchangeindia
3,LC Limit,1889.85,multicommodityexchangeindia
4,52 Week High,2179.45,multicommodityexchangeindia
5,52 Week Low,1285.05,multicommodityexchangeindia
0,TTM EPS See historical trend,24.94  (-12.35% YoY),multicommodityexchangeindia
1,TTM PE See historical trend,86.47  (High PE),multicommodityexchangeindia
2,P/B See historical trend,5.32 (High P/B),multicommodityexchangeindia
3,Face Value,10.00,multicommodityexchangeindia
0,Mkt Cap (Rs. Cr.),10998,multicommodityexchangeindia
1,Dividend Yield,0.89,multicommodityexchangeindia
2,20D Avg Volume,0,multicommodityexchangeindia
3,20D Avg Delivery(%),--,multicommodityexchangeindia
4,Sector PE,71.39,multicommodityexchangeindia
5,Book Value Per Share,405.71,multicommodityexchangeindia
0,Open,- -,multicommodityexchangeindia
1,Previous Close,- -,multicommodityexchangeindia
2,Volume,- -,multicommodityexchangeindia
3,Value(lacs),- -,multicommodityexchangeindia
0,High,- -,multicommodityexchangeindia
1,Low,- -,multicommodityexchangeindia
2,ATP,- -,multicommodityexchangeindia
3,Spot,- -,multicommodityexchangeindia
0,Open,1229.0,muthootfinance
1,Previous Close,1218.05,muthootfinance
2,Volume,720110.0,muthootfinance
3,Value (Lacs),8901.64,muthootfinance
4,i  VWAP,1236.66,muthootfinance
5,Beta,,muthootfinance
0,High,1246.35,muthootfinance
1,Low,1225.15,muthootfinance
2,UC Limit,1339.85,muthootfinance
3,LC Limit,1096.25,muthootfinance
4,52 Week High,1379.95,muthootfinance
5,52 Week Low,911.25,muthootfinance
0,TTM EPS See historical trend,95.03  (-1.14% YoY),muthootfinance
1,TTM PE See historical trend,13.01  (Average PE),muthootfinance
2,P/B See historical trend,2.30 (Low P/B),muthootfinance
3,Face Value,10.00,muthootfinance
0,Mkt Cap (Rs. Cr.),49626,muthootfinance
1,Dividend Yield,1.78,muthootfinance
2,20D Avg Volume,450627,muthootfinance
3,20D Avg Delivery(%),--,muthootfinance
4,Sector PE,29.57,muthootfinance
5,Book Value Per Share,539.68,muthootfinance
0,Open,- -,muthootfinance
1,Previous Close,- -,muthootfinance
2,Volume,- -,muthootfinance
3,Value(lacs),- -,muthootfinance
0,High,- -,muthootfinance
1,Low,- -,muthootfinance
2,ATP,- -,muthootfinance
3,Spot,- -,muthootfinance
0,Open,152.3,nmdc
1,Previous Close,150.25,nmdc
2,Volume,23202583.0,nmdc
3,Value (Lacs),34873.48,nmdc
4,i  VWAP,151.54,nmdc
5,Beta,,nmdc
0,High,153.8,nmdc
1,Low,149.7,nmdc
2,UC Limit,165.25,nmdc
3,LC Limit,135.25,nmdc
4,52 Week High,154.25,nmdc
5,52 Week Low,92.25,nmdc
0,TTM EPS See historical trend,19.82  (-23.92% YoY),nmdc
1,TTM PE See historical trend,7.58  (Average PE),nmdc
2,P/B See historical trend,1.95 (High P/B),nmdc
3,Face Value,1.00,nmdc
0,Mkt Cap (Rs. Cr.),44047,nmdc
1,Dividend Yield,4.39,nmdc
2,20D Avg Volume,14322180,nmdc
3,20D Avg Delivery(%),--,nmdc
4,Sector PE,6.87,nmdc
5,Book Value Per Share,77.19,nmdc
0,Open,- -,nmdc
1,Previous Close,- -,nmdc
2,Volume,- -,nmdc
3,Value(lacs),- -,nmdc
0,High,- -,nmdc
1,Low,- -,nmdc
2,ATP,- -,nmdc
3,Spot,- -,nmdc
0,Open,236.25,ntpc
1,Previous Close,235.9,ntpc
2,Volume,14313043.0,ntpc
3,Value (Lacs),34165.23,ntpc
4,i  VWAP,238.36,ntpc
5,Beta,,ntpc
0,High,239.7,ntpc
1,Low,236.0,ntpc
2,UC Limit,259.45,ntpc
3,LC Limit,212.35,ntpc
4,52 Week High,251.5,ntpc
5,52 Week Low,160.3,ntpc
0,TTM EPS See historical trend,18.41  (+3.78% YoY),ntpc
1,TTM PE See historical trend,12.97  (High PE),ntpc
2,P/B See historical trend,1.58 (High P/B),ntpc
3,Face Value,10.00,ntpc
0,Mkt Cap (Rs. Cr.),231459,ntpc
1,Dividend Yield,3.04,ntpc
2,20D Avg Volume,15608860,ntpc
3,20D Avg Delivery(%),--,ntpc
4,Sector PE,16.39,ntpc
5,Book Value Per Share,151.62,ntpc
0,Open,- -,ntpc
1,Previous Close,- -,ntpc
2,Volume,- -,ntpc
3,Value(lacs),- -,ntpc
0,High,- -,ntpc
1,Low,- -,ntpc
2,ATP,- -,ntpc
3,Spot,- -,ntpc
0,Open,97.55,nationalaluminiumcompany
1,Previous Close,97.0,nationalaluminiumcompany
2,Volume,10688385.0,nationalaluminiumcompany
3,Value (Lacs),10239.47,nationalaluminiumcompany
4,i  VWAP,96.6,nationalaluminiumcompany
5,Beta,,nationalaluminiumcompany
0,High,97.8,nationalaluminiumcompany
1,Low,95.6,nationalaluminiumcompany
2,UC Limit,106.7,nationalaluminiumcompany
3,LC Limit,87.3,nationalaluminiumcompany
4,52 Week High,106.35,nationalaluminiumcompany
5,52 Week Low,68.05,nationalaluminiumcompany
0,TTM EPS See historical trend,6.59  (-61.72% YoY),nationalaluminiumcompany
1,TTM PE See historical trend,14.54  (High PE),nationalaluminiumcompany
2,P/B See historical trend,1.35 (High P/B),nationalaluminiumcompany
3,Face Value,5.00,nationalaluminiumcompany
0,Mkt Cap (Rs. Cr.),17595,nationalaluminiumcompany
1,Dividend Yield,4.70,nationalaluminiumcompany
2,20D Avg Volume,8276084,nationalaluminiumcompany
3,20D Avg Delivery(%),--,nationalaluminiumcompany
4,Sector PE,25.67,nationalaluminiumcompany
5,Book Value Per Share,71.47,nationalaluminiumcompany
0,Open,- -,nationalaluminiumcompany
1,Previous Close,- -,nationalaluminiumcompany
2,Volume,- -,nationalaluminiumcompany
3,Value(lacs),- -,nationalaluminiumcompany
0,High,- -,nationalaluminiumcompany
1,Low,- -,nationalaluminiumcompany
2,ATP,- -,nationalaluminiumcompany
3,Spot,- -,nationalaluminiumcompany
0,Open,3726.25,navinfluorineinternational
1,Previous Close,3703.2,navinfluorineinternational
2,Volume,273902.0,navinfluorineinternational
3,Value (Lacs),10140.67,navinfluorineinternational
4,i  VWAP,3723.81,navinfluorineinternational
5,Beta,,navinfluorineinternational
0,High,3747.95,navinfluorineinternational
1,Low,3698.0,navinfluorineinternational
2,UC Limit,4073.5,navinfluorineinternational
3,LC Limit,3332.9,navinfluorineinternational
4,52 Week High,4950.0,navinfluorineinternational
5,52 Week Low,3650.05,navinfluorineinternational
0,TTM EPS See historical trend,73.08  (+28.59% YoY),navinfluorineinternational
1,TTM PE See historical trend,50.66  (Low PE),navinfluorineinternational
2,P/B See historical trend,8.40 (Average P/B),navinfluorineinternational
3,Face Value,2.00,navinfluorineinternational
0,Mkt Cap (Rs. Cr.),18353,navinfluorineinternational
1,Dividend Yield,0.32,navinfluorineinternational
2,20D Avg Volume,0,navinfluorineinternational
3,20D Avg Delivery(%),--,navinfluorineinternational
4,Sector PE,35.47,navinfluorineinternational
5,Book Value Per Share,440.76,navinfluorineinternational
0,Open,- -,navinfluorineinternational
1,Previous Close,- -,navinfluorineinternational
2,Volume,- -,navinfluorineinternational
3,Value(lacs),- -,navinfluorineinternational
0,High,- -,navinfluorineinternational
1,Low,- -,navinfluorineinternational
2,ATP,- -,navinfluorineinternational
3,Spot,- -,navinfluorineinternational
0,Open,22968.05,nestleindia
1,Previous Close,22968.05,nestleindia
2,Volume,67338.0,nestleindia
3,Value (Lacs),15623.8,nestleindia
4,i  VWAP,23114.93,nestleindia
5,Beta,,nestleindia
0,High,23273.9,nestleindia
1,Low,22930.0,nestleindia
2,UC Limit,25264.85,nestleindia
3,LC Limit,20671.25,nestleindia
4,52 Week High,23395.35,nestleindia
5,52 Week Low,17880.0,nestleindia
0,TTM EPS See historical trend,0.00  (+29.20% YoY),nestleindia
1,TTM PE See historical trend,--  (Average PE),nestleindia
2,P/B See historical trend,0.00 (High P/B),nestleindia
3,Face Value,10.00,nestleindia
0,Mkt Cap (Rs. Cr.),223704,nestleindia
1,Dividend Yield,0.95,nestleindia
2,20D Avg Volume,60843,nestleindia
3,20D Avg Delivery(%),--,nestleindia
4,Sector PE,66.82,nestleindia
5,Book Value Per Share,--,nestleindia
0,Open,- -,nestleindia
1,Previous Close,- -,nestleindia
2,Volume,- -,nestleindia
3,Value(lacs),- -,nestleindia
0,High,- -,nestleindia
1,Low,- -,nestleindia
2,ATP,- -,nestleindia
3,Spot,- -,nestleindia
0,Open,1160.0,oberoirealty
1,Previous Close,1152.4,oberoirealty
2,Volume,405106.0,oberoirealty
3,Value (Lacs),4653.05,oberoirealty
4,i  VWAP,1154.08,oberoirealty
5,Beta,,oberoirealty
0,High,1165.95,oberoirealty
1,Low,1146.3,oberoirealty
2,UC Limit,1267.6,oberoirealty
3,LC Limit,1037.2,oberoirealty
4,52 Week High,1206.9,oberoirealty
5,52 Week Low,790.1,oberoirealty
0,TTM EPS See historical trend,50.14  (+33.12% YoY),oberoirealty
1,TTM PE See historical trend,22.91  (Low PE),oberoirealty
2,P/B See historical trend,3.43 (High P/B),oberoirealty
3,Face Value,10.00,oberoirealty
0,Mkt Cap (Rs. Cr.),41763,oberoirealty
1,Dividend Yield,0.35,oberoirealty
2,20D Avg Volume,576863,oberoirealty
3,20D Avg Delivery(%),--,oberoirealty
4,Sector PE,98.03,oberoirealty
5,Book Value Per Share,335.81,oberoirealty
0,Open,- -,oberoirealty
1,Previous Close,- -,oberoirealty
2,Volume,- -,oberoirealty
3,Value(lacs),- -,oberoirealty
0,High,- -,oberoirealty
1,Low,- -,oberoirealty
2,ATP,- -,oberoirealty
3,Spot,- -,oberoirealty
0,Open,184.4,oilnaturalgascorporation
1,Previous Close,183.5,oilnaturalgascorporation
2,Volume,8499601.0,oilnaturalgascorporation
3,Value (Lacs),15575.52,oilnaturalgascorporation
4,i  VWAP,183.65,oilnaturalgascorporation
5,Beta,,oilnaturalgascorporation
0,High,184.7,oilnaturalgascorporation
1,Low,182.75,oilnaturalgascorporation
2,UC Limit,201.85,oilnaturalgascorporation
3,LC Limit,165.15,oilnaturalgascorporation
4,52 Week High,192.25,oilnaturalgascorporation
5,52 Week Low,125.8,oilnaturalgascorporation
0,TTM EPS See historical trend,29.33  (-28.32% YoY),oilnaturalgascorporation
1,TTM PE See historical trend,6.25  (Average PE),oilnaturalgascorporation
2,P/B See historical trend,1.28 (High P/B),oilnaturalgascorporation
3,Face Value,5.00,oilnaturalgascorporation
0,Mkt Cap (Rs. Cr.),230534,oilnaturalgascorporation
1,Dividend Yield,6.14,oilnaturalgascorporation
2,20D Avg Volume,0,oilnaturalgascorporation
3,20D Avg Delivery(%),--,oilnaturalgascorporation
4,Sector PE,6.86,oilnaturalgascorporation
5,Book Value Per Share,143.96,oilnaturalgascorporation
0,Open,- -,oilnaturalgascorporation
1,Previous Close,- -,oilnaturalgascorporation
2,Volume,- -,oilnaturalgascorporation
3,Value(lacs),- -,oilnaturalgascorporation
0,High,- -,oilnaturalgascorporation
1,Low,- -,oilnaturalgascorporation
2,ATP,- -,oilnaturalgascorporation
3,Spot,- -,oilnaturalgascorporation
0,Open,4180.0,oraclefinancialservicessoftware
1,Previous Close,4161.6,oraclefinancialservicessoftware
2,Volume,72167.0,oraclefinancialservicessoftware
3,Value (Lacs),3003.52,oraclefinancialservicessoftware
4,i  VWAP,4212.02,oraclefinancialservicessoftware
5,Beta,,oraclefinancialservicessoftware
0,High,4263.6,oraclefinancialservicessoftware
1,Low,4141.25,oraclefinancialservicessoftware
2,UC Limit,4577.75,oraclefinancialservicessoftware
3,LC Limit,3745.45,oraclefinancialservicessoftware
4,52 Week High,4528.45,oraclefinancialservicessoftware
5,52 Week Low,2883.25,oraclefinancialservicessoftware
0,TTM EPS See historical trend,209.62  (-2.50% YoY),oraclefinancialservicessoftware
1,TTM PE See historical trend,19.85  (High PE),oraclefinancialservicessoftware
2,P/B See historical trend,4.84 (Average P/B),oraclefinancialservicessoftware
3,Face Value,5.00,oraclefinancialservicessoftware
0,Mkt Cap (Rs. Cr.),36043,oraclefinancialservicessoftware
1,Dividend Yield,5.41,oraclefinancialservicessoftware
2,20D Avg Volume,76514,oraclefinancialservicessoftware
3,20D Avg Delivery(%),--,oraclefinancialservicessoftware
4,Sector PE,32.03,oraclefinancialservicessoftware
5,Book Value Per Share,861.29,oraclefinancialservicessoftware
0,Open,- -,oraclefinancialservicessoftware
1,Previous Close,- -,oraclefinancialservicessoftware
2,Volume,- -,oraclefinancialservicessoftware
3,Value(lacs),- -,oraclefinancialservicessoftware
0,High,- -,oraclefinancialservicessoftware
1,Low,- -,oraclefinancialservicessoftware
2,ATP,- -,oraclefinancialservicessoftware
3,Spot,- -,oraclefinancialservicessoftware
0,Open,3480.0,piindustries
1,Previous Close,3460.85,piindustries
2,Volume,247589.0,piindustries
