,Value,Num,Stock
0,Open,- -,mrf
1,Previous Close,- -,mrf
2,Volume,- -,mrf
3,Value(lacs),- -,mrf
0,High,- -,mrf
1,Low,- -,mrf
2,ATP,- -,mrf
3,Spot,- -,mrf
0,Open,1053.95,mahanagargas
1,Previous Close,1053.9,mahanagargas
2,Volume,225433.0,mahanagargas
3,Value (Lacs),2342.36,mahanagargas
4,i  VWAP,1046.76,mahanagargas
5,Beta,,mahanagargas
0,High,1063.3,mahanagargas
1,Low,1034.8,mahanagargas
2,UC Limit,1159.25,mahanagargas
3,LC Limit,948.55,mahanagargas
4,52 Week High,1144.0,mahanagargas
5,52 Week Low,771.4,mahanagargas
0,TTM EPS See historical trend,0.00  (+68.36% YoY),mahanagargas
1,TTM PE See historical trend,--  (Low PE),mahanagargas
2,P/B See historical trend,0.00 (Low P/B),mahanagargas
3,Face Value,10.00,mahanagargas
0,Mkt Cap (Rs. Cr.),10264,mahanagargas
1,Dividend Yield,2.50,mahanagargas
2,20D Avg Volume,461824,mahanagargas
3,20D Avg Delivery(%),--,mahanagargas
4,Sector PE,39.09,mahanagargas
5,Book Value Per Share,--,mahanagargas
0,Open,- -,mahanagargas
1,Previous Close,- -,mahanagargas
2,Volume,- -,mahanagargas
3,Value(lacs),- -,mahanagargas
0,High,- -,mahanagargas
1,Low,- -,mahanagargas
2,ATP,- -,mahanagargas
3,Spot,- -,mahanagargas
0,Open,301.6,mahindramahindrafinancialservices
1,Previous Close,301.45,mahindramahindrafinancialservices
2,Volume,13057837.0,mahindramahindrafinancialservices
3,Value (Lacs),40414.01,mahindramahindrafinancialservices
4,i  VWAP,310.08,mahindramahindrafinancialservices
5,Beta,,mahindramahindrafinancialservices
0,High,314.15,mahindramahindrafinancialservices
1,Low,295.85,mahindramahindrafinancialservices
2,UC Limit,331.55,mahindramahindrafinancialservices
3,LC Limit,271.3,mahindramahindrafinancialservices
4,52 Week High,346.55,mahindramahindrafinancialservices
5,52 Week Low,176.1,mahindramahindrafinancialservices
0,TTM EPS See historical trend,17.74  (-25.70% YoY),mahindramahindrafinancialservices
1,TTM PE See historical trend,17.45  (Average PE),mahindramahindrafinancialservices
2,P/B See historical trend,2.41 (High P/B),mahindramahindrafinancialservices
3,Face Value,2.00,mahindramahindrafinancialservices
0,Mkt Cap (Rs. Cr.),38240,mahindramahindrafinancialservices
1,Dividend Yield,1.94,mahindramahindrafinancialservices
2,20D Avg Volume,4080126,mahindramahindrafinancialservices
3,20D Avg Delivery(%),--,mahindramahindrafinancialservices
4,Sector PE,28.73,mahindramahindrafinancialservices
5,Book Value Per Share,128.43,mahindramahindrafinancialservices
0,Open,- -,mahindramahindrafinancialservices
1,Previous Close,- -,mahindramahindrafinancialservices
2,Volume,- -,mahindramahindrafinancialservices
3,Value(lacs),- -,mahindramahindrafinancialservices
0,High,- -,mahindramahindrafinancialservices
1,Low,- -,mahindramahindrafinancialservices
2,ATP,- -,mahindramahindrafinancialservices
3,Spot,- -,mahindramahindrafinancialservices
0,Open,1620.1,mahindramahindra
1,Previous Close,1641.45,mahindramahindra
2,Volume,6116670.0,mahindramahindra
3,Value (Lacs),99946.39,mahindramahindra
4,i  VWAP,1641.12,mahindramahindra
5,Beta,,mahindramahindra
0,High,1665.0,mahindramahindra
1,Low,1620.1,mahindramahindra
2,UC Limit,1805.55,mahindramahindra
3,LC Limit,1477.3,mahindramahindra
4,52 Week High,1670.0,mahindramahindra
5,52 Week Low,1123.4,mahindramahindra
0,TTM EPS See historical trend,93.24  (+24.22% YoY),mahindramahindra
1,TTM PE See historical trend,17.52  (Average PE),mahindramahindra
2,P/B See historical trend,3.58 (High P/B),mahindramahindra
3,Face Value,5.00,mahindramahindra
0,Mkt Cap (Rs. Cr.),203193,mahindramahindra
1,Dividend Yield,0.99,mahindramahindra
2,20D Avg Volume,2663728,mahindramahindra
3,20D Avg Delivery(%),--,mahindramahindra
4,Sector PE,35.78,mahindramahindra
5,Book Value Per Share,455.82,mahindramahindra
0,Open,- -,mahindramahindra
1,Previous Close,- -,mahindramahindra
2,Volume,- -,mahindramahindra
3,Value(lacs),- -,mahindramahindra
0,High,- -,mahindramahindra
1,Low,- -,mahindramahindra
2,ATP,- -,mahindramahindra
3,Spot,- -,mahindramahindra
0,Open,143.2,manappuramfinance
1,Previous Close,143.65,manappuramfinance
2,Volume,3676646.0,manappuramfinance
3,Value (Lacs),5136.27,manappuramfinance
4,i  VWAP,140.82,manappuramfinance
5,Beta,,manappuramfinance
0,High,143.2,manappuramfinance
1,Low,138.85,manappuramfinance
2,UC Limit,158.0,manappuramfinance
3,LC Limit,129.3,manappuramfinance
4,52 Week High,156.55,manappuramfinance
5,52 Week Low,90.5,manappuramfinance
0,TTM EPS See historical trend,20.20  (+45.64% YoY),manappuramfinance
1,TTM PE See historical trend,6.92  (Low PE),manappuramfinance
2,P/B See historical trend,1.41 (Average P/B),manappuramfinance
3,Face Value,2.00,manappuramfinance
0,Mkt Cap (Rs. Cr.),11825,manappuramfinance
1,Dividend Yield,2.15,manappuramfinance
2,20D Avg Volume,15944543,manappuramfinance
3,20D Avg Delivery(%),--,manappuramfinance
4,Sector PE,28.73,manappuramfinance
5,Book Value Per Share,99.06,manappuramfinance
0,Open,- -,manappuramfinance
1,Previous Close,- -,manappuramfinance
2,Volume,- -,manappuramfinance
3,Value(lacs),- -,manappuramfinance
0,High,- -,manappuramfinance
1,Low,- -,manappuramfinance
2,ATP,- -,manappuramfinance
3,Spot,- -,manappuramfinance
0,Open,582.0,marico
1,Previous Close,582.0,marico
2,Volume,1538968.0,marico
3,Value (Lacs),8841.37,marico
4,i  VWAP,576.08,marico
5,Beta,,marico
0,High,584.85,marico
1,Low,571.85,marico
2,UC Limit,640.2,marico
3,LC Limit,523.8,marico
4,52 Week High,591.75,marico
5,52 Week Low,462.7,marico
0,TTM EPS See historical trend,10.50  (+9.15% YoY),marico
1,TTM PE See historical trend,54.71  (Average PE),marico
2,P/B See historical trend,21.81 (High P/B),marico
3,Face Value,1.00,marico
0,Mkt Cap (Rs. Cr.),74317,marico
1,Dividend Yield,0.78,marico
2,20D Avg Volume,1612324,marico
3,20D Avg Delivery(%),--,marico
4,Sector PE,61.33,marico
5,Book Value Per Share,26.34,marico
0,Open,- -,marico
1,Previous Close,- -,marico
2,Volume,- -,marico
3,Value(lacs),- -,marico
0,High,- -,marico
1,Low,- -,marico
2,ATP,- -,marico
3,Spot,- -,marico
0,Open,10494.05,marutisuzukiindia
1,Previous Close,10522.1,marutisuzukiindia
2,Volume,545106.0,marutisuzukiindia
3,Value (Lacs),56400.76,marutisuzukiindia
4,i  VWAP,10392.09,marutisuzukiindia
5,Beta,,marutisuzukiindia
0,High,10494.05,marutisuzukiindia
1,Low,10337.55,marutisuzukiindia
2,UC Limit,11574.3,marutisuzukiindia
3,LC Limit,9469.9,marutisuzukiindia
4,52 Week High,10623.65,marutisuzukiindia
5,52 Week Low,8076.05,marutisuzukiindia
0,TTM EPS See historical trend,321.11  (+118.38% YoY),marutisuzukiindia
1,TTM PE See historical trend,32.22  (Low PE),marutisuzukiindia
2,P/B See historical trend,5.65 (High P/B),marutisuzukiindia
3,Face Value,5.00,marutisuzukiindia
0,Mkt Cap (Rs. Cr.),312555,marutisuzukiindia
1,Dividend Yield,0.87,marutisuzukiindia
2,20D Avg Volume,0,marutisuzukiindia
3,20D Avg Delivery(%),--,marutisuzukiindia
4,Sector PE,35.78,marutisuzukiindia
5,Book Value Per Share,1831.75,marutisuzukiindia
0,Open,- -,marutisuzukiindia
1,Previous Close,- -,marutisuzukiindia
2,Volume,- -,marutisuzukiindia
3,Value(lacs),- -,marutisuzukiindia
0,High,- -,marutisuzukiindia
1,Low,- -,marutisuzukiindia
2,ATP,- -,marutisuzukiindia
3,Spot,- -,marutisuzukiindia
0,Open,935.1,maxfinancialservices
1,Previous Close,939.65,maxfinancialservices
2,Volume,614781.0,maxfinancialservices
3,Value (Lacs),5745.44,maxfinancialservices
4,i  VWAP,937.58,maxfinancialservices
5,Beta,,maxfinancialservices
0,High,946.65,maxfinancialservices
1,Low,930.55,maxfinancialservices
2,UC Limit,1033.6,maxfinancialservices
3,LC Limit,845.7,maxfinancialservices
4,52 Week High,961.0,maxfinancialservices
5,52 Week Low,599.1,maxfinancialservices
0,TTM EPS See historical trend,11.87  (+41.98% YoY),maxfinancialservices
1,TTM PE See historical trend,78.73  (Average PE),maxfinancialservices
2,P/B See historical trend,7.19 (Average P/B),maxfinancialservices
3,Face Value,2.00,maxfinancialservices
0,Mkt Cap (Rs. Cr.),32253,maxfinancialservices
1,Dividend Yield,0.00,maxfinancialservices
2,20D Avg Volume,1190265,maxfinancialservices
3,20D Avg Delivery(%),--,maxfinancialservices
4,Sector PE,28.73,maxfinancialservices
5,Book Value Per Share,129.95,maxfinancialservices
0,Open,- -,maxfinancialservices
1,Previous Close,- -,maxfinancialservices
2,Volume,- -,maxfinancialservices
3,Value(lacs),- -,maxfinancialservices
0,High,- -,maxfinancialservices
1,Low,- -,maxfinancialservices
2,ATP,- -,maxfinancialservices
3,Spot,- -,maxfinancialservices
0,Open,1492.35,metropolishealthcare
1,Previous Close,1496.6,metropolishealthcare
2,Volume,379597.0,metropolishealthcare
3,Value (Lacs),5554.45,metropolishealthcare
4,i  VWAP,1465.39,metropolishealthcare
5,Beta,,metropolishealthcare
0,High,1492.35,metropolishealthcare
1,Low,1447.9,metropolishealthcare
2,UC Limit,1646.25,metropolishealthcare
3,LC Limit,1346.95,metropolishealthcare
4,52 Week High,1791.2,metropolishealthcare
5,52 Week Low,1171.35,metropolishealthcare
0,TTM EPS See historical trend,27.00  (-19.99% YoY),metropolishealthcare
1,TTM PE See historical trend,54.19  (Average PE),metropolishealthcare
2,P/B See historical trend,10.57 (Low P/B),metropolishealthcare
3,Face Value,2.00,metropolishealthcare
0,Mkt Cap (Rs. Cr.),7495,metropolishealthcare
1,Dividend Yield,0.55,metropolishealthcare
2,20D Avg Volume,299140,metropolishealthcare
3,20D Avg Delivery(%),--,metropolishealthcare
4,Sector PE,69.87,metropolishealthcare
5,Book Value Per Share,138.46,metropolishealthcare
0,Open,- -,metropolishealthcare
1,Previous Close,- -,metropolishealthcare
2,Volume,- -,metropolishealthcare
3,Value(lacs),- -,metropolishealthcare
0,High,- -,metropolishealthcare
1,Low,- -,metropolishealthcare
2,ATP,- -,metropolishealthcare
3,Spot,- -,metropolishealthcare
0,Open,2470.95,mphasis
1,Previous Close,2484.0,mphasis
2,Volume,234752.0,mphasis
3,Value (Lacs),5828.19,mphasis
4,i  VWAP,2482.28,mphasis
5,Beta,,mphasis
0,High,2497.75,mphasis
1,Low,2451.85,mphasis
2,UC Limit,2732.4,mphasis
3,LC Limit,2235.6,mphasis
4,52 Week High,2552.0,mphasis
5,52 Week Low,1660.05,mphasis
0,TTM EPS See historical trend,86.56  (+9.04% YoY),mphasis
1,TTM PE See historical trend,28.68  (Average PE),mphasis
2,P/B See historical trend,6.73 (High P/B),mphasis
3,Face Value,10.00,mphasis
0,Mkt Cap (Rs. Cr.),46812,mphasis
1,Dividend Yield,2.01,mphasis
2,20D Avg Volume,483539,mphasis
3,20D Avg Delivery(%),--,mphasis
4,Sector PE,32.25,mphasis
5,Book Value Per Share,368.72,mphasis
0,Open,- -,mphasis
1,Previous Close,- -,mphasis
2,Volume,- -,mphasis
3,Value(lacs),- -,mphasis
0,High,- -,mphasis
1,Low,- -,mphasis
2,ATP,- -,mphasis
3,Spot,- -,mphasis
0,Open,1739.9,multicommodityexchangeindia
1,Previous Close,1744.3,multicommodityexchangeindia
2,Volume,205646.0,multicommodityexchangeindia
3,Value (Lacs),3536.19,multicommodityexchangeindia
4,i  VWAP,1721.8,multicommodityexchangeindia
5,Beta,,multicommodityexchangeindia
0,High,1744.0,multicommodityexchangeindia
1,Low,1702.0,multicommodityexchangeindia
2,UC Limit,1918.7,multicommodityexchangeindia
3,LC Limit,1569.9,multicommodityexchangeindia
4,52 Week High,1875.65,multicommodityexchangeindia
5,52 Week Low,1156.0,multicommodityexchangeindia
0,TTM EPS See historical trend,24.94  (-12.35% YoY),multicommodityexchangeindia
1,TTM PE See historical trend,68.95  (High PE),multicommodityexchangeindia
2,P/B See historical trend,4.51 (Average P/B),multicommodityexchangeindia
3,Face Value,10.00,multicommodityexchangeindia
0,Mkt Cap (Rs. Cr.),8769,multicommodityexchangeindia
1,Dividend Yield,1.11,multicommodityexchangeindia
2,20D Avg Volume,420422,multicommodityexchangeindia
3,20D Avg Delivery(%),--,multicommodityexchangeindia
4,Sector PE,63.88,multicommodityexchangeindia
5,Book Value Per Share,381.13,multicommodityexchangeindia
0,Open,- -,multicommodityexchangeindia
1,Previous Close,- -,multicommodityexchangeindia
2,Volume,- -,multicommodityexchangeindia
3,Value(lacs),- -,multicommodityexchangeindia
0,High,- -,multicommodityexchangeindia
1,Low,- -,multicommodityexchangeindia
2,ATP,- -,multicommodityexchangeindia
3,Spot,- -,multicommodityexchangeindia
0,Open,1329.0,muthootfinance
1,Previous Close,1331.0,muthootfinance
2,Volume,196736.0,muthootfinance
3,Value (Lacs),2557.67,muthootfinance
4,i  VWAP,1309.1,muthootfinance
5,Beta,,muthootfinance
0,High,1329.85,muthootfinance
1,Low,1293.15,muthootfinance
2,UC Limit,1464.1,muthootfinance
3,LC Limit,1197.9,muthootfinance
4,52 Week High,1379.95,muthootfinance
5,52 Week Low,911.25,muthootfinance
0,TTM EPS See historical trend,95.03  (-1.14% YoY),muthootfinance
1,TTM PE See historical trend,13.68  (Average PE),muthootfinance
2,P/B See historical trend,2.73 (Average P/B),muthootfinance
3,Face Value,10.00,muthootfinance
0,Mkt Cap (Rs. Cr.),52190,muthootfinance
1,Dividend Yield,1.69,muthootfinance
2,20D Avg Volume,450694,muthootfinance
3,20D Avg Delivery(%),--,muthootfinance
4,Sector PE,28.73,muthootfinance
5,Book Value Per Share,476.83,muthootfinance
0,Open,- -,muthootfinance
1,Previous Close,- -,muthootfinance
2,Volume,- -,muthootfinance
3,Value(lacs),- -,muthootfinance
0,High,- -,muthootfinance
1,Low,- -,muthootfinance
2,ATP,- -,muthootfinance
3,Spot,- -,muthootfinance
0,Open,148.0,nmdc
1,Previous Close,148.85,nmdc
2,Volume,13760530.0,nmdc
3,Value (Lacs),20372.46,nmdc
4,i  VWAP,148.36,nmdc
5,Beta,,nmdc
0,High,151.55,nmdc
1,Low,146.25,nmdc
2,UC Limit,163.7,nmdc
3,LC Limit,134.0,nmdc
4,52 Week High,154.25,nmdc
5,52 Week Low,92.25,nmdc
0,TTM EPS See historical trend,19.82  (-23.92% YoY),nmdc
1,TTM PE See historical trend,7.47  (Average PE),nmdc
2,P/B See historical trend,1.24 (Average P/B),nmdc
3,Face Value,1.00,nmdc
0,Mkt Cap (Rs. Cr.),43388,nmdc
1,Dividend Yield,4.46,nmdc
2,20D Avg Volume,0,nmdc
3,20D Avg Delivery(%),--,nmdc
4,Sector PE,6.65,nmdc
5,Book Value Per Share,119.43,nmdc
0,Open,- -,nmdc
1,Previous Close,- -,nmdc
2,Volume,- -,nmdc
3,Value(lacs),- -,nmdc
0,High,- -,nmdc
1,Low,- -,nmdc
2,ATP,- -,nmdc
3,Spot,- -,nmdc
0,Open,241.5,ntpc
1,Previous Close,241.2,ntpc
2,Volume,18936709.0,ntpc
3,Value (Lacs),45779.49,ntpc
4,i  VWAP,243.17,ntpc
5,Beta,,ntpc
0,High,246.0,ntpc
1,Low,240.35,ntpc
2,UC Limit,265.3,ntpc
3,LC Limit,217.1,ntpc
4,52 Week High,246.0,ntpc
5,52 Week Low,147.35,ntpc
0,TTM EPS See historical trend,18.41  (+3.78% YoY),ntpc
1,TTM PE See historical trend,13.13  (High PE),ntpc
2,P/B See historical trend,1.68 (High P/B),ntpc
3,Face Value,10.00,ntpc
0,Mkt Cap (Rs. Cr.),234417,ntpc
1,Dividend Yield,3.00,ntpc
2,20D Avg Volume,0,ntpc
3,20D Avg Delivery(%),--,ntpc
4,Sector PE,16.86,ntpc
5,Book Value Per Share,143.49,ntpc
0,Open,- -,ntpc
1,Previous Close,- -,ntpc
2,Volume,- -,ntpc
3,Value(lacs),- -,ntpc
0,High,- -,ntpc
1,Low,- -,ntpc
2,ATP,- -,ntpc
3,Spot,- -,ntpc
0,Open,94.25,nationalaluminiumcompany
1,Previous Close,95.95,nationalaluminiumcompany
2,Volume,9046834.0,nationalaluminiumcompany
3,Value (Lacs),8599.02,nationalaluminiumcompany
4,i  VWAP,95.21,nationalaluminiumcompany
5,Beta,,nationalaluminiumcompany
0,High,96.2,nationalaluminiumcompany
1,Low,93.45,nationalaluminiumcompany
2,UC Limit,105.5,nationalaluminiumcompany
3,LC Limit,86.35,nationalaluminiumcompany
4,52 Week High,106.35,nationalaluminiumcompany
5,52 Week Low,66.95,nationalaluminiumcompany
0,TTM EPS See historical trend,6.59  (-61.72% YoY),nationalaluminiumcompany
1,TTM PE See historical trend,14.42  (High PE),nationalaluminiumcompany
2,P/B See historical trend,1.39 (High P/B),nationalaluminiumcompany
3,Face Value,5.00,nationalaluminiumcompany
0,Mkt Cap (Rs. Cr.),17457,nationalaluminiumcompany
1,Dividend Yield,4.73,nationalaluminiumcompany
2,20D Avg Volume,0,nationalaluminiumcompany
3,20D Avg Delivery(%),--,nationalaluminiumcompany
4,Sector PE,25.81,nationalaluminiumcompany
5,Book Value Per Share,68.34,nationalaluminiumcompany
0,Open,- -,nationalaluminiumcompany
1,Previous Close,- -,nationalaluminiumcompany
2,Volume,- -,nationalaluminiumcompany
3,Value(lacs),- -,nationalaluminiumcompany
0,High,- -,nationalaluminiumcompany
1,Low,- -,nationalaluminiumcompany
2,ATP,- -,nationalaluminiumcompany
3,Spot,- -,nationalaluminiumcompany
0,Open,4449.0,navinfluorineinternational
1,Previous Close,4489.15,navinfluorineinternational
2,Volume,107901.0,navinfluorineinternational
3,Value (Lacs),4872.11,navinfluorineinternational
4,i  VWAP,4480.38,navinfluorineinternational
5,Beta,,navinfluorineinternational
0,High,4522.0,navinfluorineinternational
1,Low,4423.95,navinfluorineinternational
2,UC Limit,4938.05,navinfluorineinternational
3,LC Limit,4040.25,navinfluorineinternational
4,52 Week High,4950.0,navinfluorineinternational
5,52 Week Low,3667.85,navinfluorineinternational
0,TTM EPS See historical trend,73.08  (+28.59% YoY),navinfluorineinternational
1,TTM PE See historical trend,61.79  (Average PE),navinfluorineinternational
2,P/B See historical trend,12.13 (High P/B),navinfluorineinternational
3,Face Value,2.00,navinfluorineinternational
0,Mkt Cap (Rs. Cr.),22383,navinfluorineinternational
1,Dividend Yield,0.27,navinfluorineinternational
2,20D Avg Volume,0,navinfluorineinternational
3,20D Avg Delivery(%),--,navinfluorineinternational
4,Sector PE,38.63,navinfluorineinternational
5,Book Value Per Share,372.16,navinfluorineinternational
0,Open,- -,navinfluorineinternational
1,Previous Close,- -,navinfluorineinternational
2,Volume,- -,navinfluorineinternational
3,Value(lacs),- -,navinfluorineinternational
0,High,- -,navinfluorineinternational
1,Low,- -,navinfluorineinternational
2,ATP,- -,navinfluorineinternational
3,Spot,- -,navinfluorineinternational
0,Open,22556.05,nestleindia
1,Previous Close,22819.4,nestleindia
2,Volume,57450.0,nestleindia
3,Value (Lacs),13029.8,nestleindia
4,i  VWAP,22675.16,nestleindia
5,Beta,,nestleindia
0,High,22826.55,nestleindia
1,Low,22556.05,nestleindia
2,UC Limit,25101.3,nestleindia
3,LC Limit,20537.5,nestleindia
4,52 Week High,23395.35,nestleindia
5,52 Week Low,17880.0,nestleindia
0,TTM EPS See historical trend,0.00  (+29.20% YoY),nestleindia
1,TTM PE See historical trend,--  (Average PE),nestleindia
2,P/B See historical trend,0.00 (High P/B),nestleindia
3,Face Value,10.00,nestleindia
0,Mkt Cap (Rs. Cr.),218673,nestleindia
1,Dividend Yield,0.97,nestleindia
2,20D Avg Volume,0,nestleindia
3,20D Avg Delivery(%),--,nestleindia
4,Sector PE,67.62,nestleindia
5,Book Value Per Share,--,nestleindia
0,Open,- -,nestleindia
1,Previous Close,- -,nestleindia
2,Volume,- -,nestleindia
3,Value(lacs),- -,nestleindia
0,High,- -,nestleindia
1,Low,- -,nestleindia
2,ATP,- -,nestleindia
3,Spot,- -,nestleindia
0,Open,1153.25,oberoirealty
1,Previous Close,1159.2,oberoirealty
2,Volume,601776.0,oberoirealty
3,Value (Lacs),6878.0,oberoirealty
4,i  VWAP,1141.73,oberoirealty
5,Beta,,oberoirealty
0,High,1156.6,oberoirealty
1,Low,1131.05,oberoirealty
2,UC Limit,1275.1,oberoirealty
3,LC Limit,1043.3,oberoirealty
4,52 Week High,1206.9,oberoirealty
5,52 Week Low,790.1,oberoirealty
0,TTM EPS See historical trend,50.14  (+33.12% YoY),oberoirealty
1,TTM PE See historical trend,22.80  (Low PE),oberoirealty
2,P/B See historical trend,3.99 (High P/B),oberoirealty
3,Face Value,10.00,oberoirealty
0,Mkt Cap (Rs. Cr.),41558,oberoirealty
1,Dividend Yield,0.35,oberoirealty
2,20D Avg Volume,0,oberoirealty
3,20D Avg Delivery(%),--,oberoirealty
4,Sector PE,95.13,oberoirealty
5,Book Value Per Share,286.47,oberoirealty
0,Open,- -,oberoirealty
1,Previous Close,- -,oberoirealty
2,Volume,- -,oberoirealty
3,Value(lacs),- -,oberoirealty
0,High,- -,oberoirealty
1,Low,- -,oberoirealty
2,ATP,- -,oberoirealty
3,Spot,- -,oberoirealty
0,Open,186.45,oilnaturalgascorporation
1,Previous Close,186.75,oilnaturalgascorporation
2,Volume,12687099.0,oilnaturalgascorporation
3,Value (Lacs),23877.12,oilnaturalgascorporation
4,i  VWAP,188.04,oilnaturalgascorporation
5,Beta,,oilnaturalgascorporation
0,High,189.5,oilnaturalgascorporation
1,Low,186.2,oilnaturalgascorporation
2,UC Limit,205.4,oilnaturalgascorporation
3,LC Limit,168.1,oilnaturalgascorporation
4,52 Week High,191.7,oilnaturalgascorporation
5,52 Week Low,121.5,oilnaturalgascorporation
0,TTM EPS See historical trend,29.33  (-28.32% YoY),oilnaturalgascorporation
1,TTM PE See historical trend,6.42  (Average PE),oilnaturalgascorporation
2,P/B See historical trend,1.16 (High P/B),oilnaturalgascorporation
3,Face Value,5.00,oilnaturalgascorporation
0,Mkt Cap (Rs. Cr.),236761,oilnaturalgascorporation
1,Dividend Yield,5.98,oilnaturalgascorporation
2,20D Avg Volume,0,oilnaturalgascorporation
3,20D Avg Delivery(%),--,oilnaturalgascorporation
4,Sector PE,6.87,oilnaturalgascorporation
5,Book Value Per Share,162.52,oilnaturalgascorporation
0,Open,- -,oilnaturalgascorporation
1,Previous Close,- -,oilnaturalgascorporation
2,Volume,- -,oilnaturalgascorporation
3,Value(lacs),- -,oilnaturalgascorporation
0,High,- -,oilnaturalgascorporation
1,Low,- -,oilnaturalgascorporation
2,ATP,- -,oilnaturalgascorporation
3,Spot,- -,oilnaturalgascorporation
