,0,1,2,3,4,5,6,Stock
31,Net P/L After M.I & Associates,430.08,-1528.04,1216.53,-269.39,606.55,,lupin
32,Equity Share Capital,91.00,90.90,90.74,90.60,90.50,,lupin
33,Reserves Excluding Revaluation Reserves,12224.56,11900.64,13522.87,12231.40,13433.31,,lupin
34,Equity Dividend Rate (%),--,--,--,--,--,,lupin
35,EPS Before Extra Ordinary,,,,,,,lupin
36,Basic EPS,9.46,-33.65,27.09,-5.95,20.93,,lupin
37,Diluted EPS,9.41,-33.65,26.97,-5.95,20.84,,lupin
38,EPS After Extra Ordinary,,,,,,,lupin
39,Basic EPS.,9.46,-33.65,27.09,-5.95,20.93,,lupin
40,Diluted EPS.,9.41,-33.65,26.97,-5.95,20.84,,lupin
41,Public Share Holding,,,,,,,lupin
42,No Of Shares (Crores),--,--,--,--,--,,lupin
43,Share Holding (%),--,--,--,--,--,,lupin
44,Promoters and Promoter Group Shareholding,,,,,,,lupin
45,a) Pledged/Encumbered,,,,,,,lupin
46,- Number of shares (Crores),--,--,--,--,--,,lupin
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,lupin
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,lupin
49,b) Non-encumbered,,,,,,,lupin
50,- Number of shares (Crores).,--,--,--,--,--,,lupin
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,lupin
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,lupin
0,Yearly Results of MRF (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,mrf
1,Net Sales/Income from operations,23008.50,19316.72,16163.19,16239.36,16062.46,,mrf
2,Other Operating Income,--,--,--,--,--,,mrf
3,Total Income From Operations,23008.50,19316.72,16163.19,16239.36,16062.46,,mrf
4,EXPENDITURE,,,,,,,mrf
5,Consumption of Raw Materials,15751.09,13419.57,8952.10,9577.04,10292.57,,mrf
6,Purchase of Traded Goods,35.40,17.32,16.15,22.59,30.60,,mrf
7,Increase/Decrease in Stocks,-346.91,-856.15,354.25,17.40,-613.83,,mrf
8,Power & Fuel,--,--,--,--,--,,mrf
9,Employees Cost,1595.38,1501.95,1415.03,1344.93,1165.28,,mrf
10,Depreciation,1253.05,1205.05,1140.77,982.32,807.60,,mrf
11,Excise Duty,--,--,--,--,--,,mrf
12,Admin. And Selling Expenses,--,--,--,--,--,,mrf
13,R & D Expenses,--,--,--,--,--,,mrf
14,Provisions And Contingencies,--,--,--,--,--,,mrf
15,Exp. Capitalised,--,--,--,--,--,,mrf
16,Other Expenses,3584.42,3184.24,2483.32,2903.39,2882.48,,mrf
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",1136.07,844.74,1801.57,1391.69,1497.76,,mrf
18,Other Income,252.67,316.99,209.94,335.38,421.73,,mrf
19,"P/L Before Int., Excpt. Items & Tax",1388.74,1161.73,2011.51,1727.07,1919.49,,mrf
20,Interest,319.00,253.80,274.67,292.82,267.31,,mrf
21,P/L Before Exceptional Items & Tax,1069.74,907.93,1736.84,1434.25,1652.18,,mrf
22,Exceptional Items,--,--,--,--,--,,mrf
23,P/L Before Tax,1069.74,907.93,1736.84,1434.25,1652.18,,mrf
24,Tax,300.78,238.69,459.77,11.68,521.57,,mrf
25,P/L After Tax from Ordinary Activities,768.96,669.24,1277.07,1422.57,1130.61,,mrf
26,Prior Year Adjustments,--,--,--,--,--,,mrf
27,Extra Ordinary Items,--,--,--,--,--,,mrf
28,Net Profit/(Loss) For the Period,768.96,669.24,1277.07,1422.57,1130.61,,mrf
29,Minority Interest,--,--,--,--,--,,mrf
30,Share Of P/L Of Associates,--,--,--,--,--,,mrf
31,Net P/L After M.I & Associates,768.96,669.24,1277.07,1422.57,1130.61,,mrf
32,Equity Share Capital,4.24,4.24,4.24,4.24,4.24,,mrf
33,Reserves Excluding Revaluation Reserves,14703.42,14027.51,13409.43,12210.47,10833.11,,mrf
34,Equity Dividend Rate (%),--,--,--,--,--,,mrf
35,EPS Before Extra Ordinary,,,,,,,mrf
36,Basic EPS,1813.10,1577.97,3011.14,3354.20,2665.82,,mrf
37,Diluted EPS,1813.10,1577.97,3011.14,3354.20,2665.82,,mrf
38,EPS After Extra Ordinary,,,,,,,mrf
39,Basic EPS.,1813.10,1577.97,3011.14,3354.20,2665.82,,mrf
40,Diluted EPS.,1813.10,1577.97,3011.14,3354.20,2665.82,,mrf
41,Public Share Holding,,,,,,,mrf
42,No Of Shares (Crores),--,--,--,--,--,,mrf
43,Share Holding (%),--,--,--,--,--,,mrf
44,Promoters and Promoter Group Shareholding,,,,,,,mrf
45,a) Pledged/Encumbered,,,,,,,mrf
46,- Number of shares (Crores),--,--,--,--,--,,mrf
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,mrf
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,mrf
49,b) Non-encumbered,,,,,,,mrf
50,- Number of shares (Crores).,--,--,--,--,--,,mrf
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,mrf
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,mrf
0,Yearly Results of Mahanagar Gas (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,mahanagargas
1,Net Sales/Income from operations,6299.28,3560.19,2152.53,2972.13,2791.07,,mahanagargas
2,Other Operating Income,--,--,--,--,--,,mahanagargas
3,Total Income From Operations,6299.28,3560.19,2152.53,2972.13,2791.07,,mahanagargas
4,EXPENDITURE,,,,,,,mahanagargas
5,Consumption of Raw Materials,4435.64,2045.78,747.21,1379.49,--,,mahanagargas
6,Purchase of Traded Goods,--,--,--,--,--,,mahanagargas
7,Increase/Decrease in Stocks,-0.79,-0.38,0.10,0.05,-0.10,,mahanagargas
8,Power & Fuel,--,--,--,--,--,,mahanagargas
9,Employees Cost,107.89,83.31,87.53,80.63,70.88,,mahanagargas
10,Depreciation,231.14,196.27,173.67,161.73,125.93,,mahanagargas
11,Excise Duty,--,--,--,--,--,,mahanagargas
12,Admin. And Selling Expenses,--,--,--,--,--,,mahanagargas
13,R & D Expenses,--,--,--,--,--,,mahanagargas
14,Provisions And Contingencies,--,--,--,--,--,,mahanagargas
15,Exp. Capitalised,--,--,--,--,--,,mahanagargas
16,Other Expenses,572.35,507.16,383.74,459.12,1834.84,,mahanagargas
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",953.05,728.05,760.28,891.11,759.52,,mahanagargas
18,Other Income,111.88,85.74,80.51,98.95,77.71,,mahanagargas
19,"P/L Before Int., Excpt. Items & Tax",1064.93,813.79,840.79,990.06,837.23,,mahanagargas
20,Interest,9.39,7.53,7.19,6.53,0.32,,mahanagargas
21,P/L Before Exceptional Items & Tax,1055.54,806.26,833.60,983.53,836.91,,mahanagargas
22,Exceptional Items,--,--,--,--,--,,mahanagargas
23,P/L Before Tax,1055.54,806.26,833.60,983.53,836.91,,mahanagargas
24,Tax,265.49,209.31,214.03,190.03,290.52,,mahanagargas
25,P/L After Tax from Ordinary Activities,790.05,596.95,619.57,793.50,546.39,,mahanagargas
26,Prior Year Adjustments,--,--,--,--,--,,mahanagargas
27,Extra Ordinary Items,--,--,--,--,--,,mahanagargas
28,Net Profit/(Loss) For the Period,790.05,596.95,619.57,793.50,546.39,,mahanagargas
29,Equity Share Capital,98.78,98.78,98.78,98.78,98.78,,mahanagargas
30,Reserves Excluding Revaluation Reserves,4035.44,3498.55,3133.59,2853.89,2300.09,,mahanagargas
31,Equity Dividend Rate (%),260.00,250.00,230.00,350.00,200.00,,mahanagargas
32,EPS Before Extra Ordinary,,,,,,,mahanagargas
33,Basic EPS,79.98,60.43,62.72,80.33,55.31,,mahanagargas
34,Diluted EPS,79.98,60.43,62.72,80.33,55.31,,mahanagargas
35,EPS After Extra Ordinary,,,,,,,mahanagargas
36,Basic EPS.,79.98,60.43,62.72,80.33,55.31,,mahanagargas
37,Diluted EPS.,79.98,60.43,62.72,80.33,55.31,,mahanagargas
38,Public Share Holding,,,,,,,mahanagargas
39,No Of Shares (Crores),--,--,--,--,--,,mahanagargas
40,Share Holding (%),--,--,--,--,--,,mahanagargas
41,Promoters and Promoter Group Shareholding,,,,,,,mahanagargas
42,a) Pledged/Encumbered,,,,,,,mahanagargas
43,- Number of shares (Crores),--,--,--,--,--,,mahanagargas
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,mahanagargas
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,mahanagargas
46,b) Non-encumbered,,,,,,,mahanagargas
47,- Number of shares (Crores).,--,--,--,--,--,,mahanagargas
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,mahanagargas
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,mahanagargas
0,Yearly Results of Mahindra & Mahindra Financial Services (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,mahindramahindrafinancialservices
1,Net Sales/Income from operations,12699.53,11317.57,12050.26,11882.95,10371.70,,mahindramahindrafinancialservices
2,Other Operating Income,--,--,--,--,--,,mahindramahindrafinancialservices
3,Total Income From Operations,12699.53,11317.57,12050.26,11882.95,10371.70,,mahindramahindrafinancialservices
4,EXPENDITURE,,,,,,,mahindramahindrafinancialservices
5,Consumption of Raw Materials,--,--,--,--,--,,mahindramahindrafinancialservices
6,Purchase of Traded Goods,--,--,--,--,--,,mahindramahindrafinancialservices
7,Increase/Decrease in Stocks,--,--,--,--,--,,mahindramahindrafinancialservices
8,Power & Fuel,--,--,--,--,--,,mahindramahindrafinancialservices
9,Employees Cost,2115.33,1613.12,1384.01,1609.82,1477.95,,mahindramahindrafinancialservices
10,Depreciation,225.96,151.99,150.51,146.87,75.53,,mahindramahindrafinancialservices
11,Excise Duty,--,--,--,--,--,,mahindramahindrafinancialservices
12,Admin. And Selling Expenses,--,--,--,--,--,,mahindramahindrafinancialservices
13,R & D Expenses,--,--,--,--,--,,mahindramahindrafinancialservices
14,Provisions And Contingencies,1182.59,2690.38,3998.74,2318.98,717.11,,mahindramahindrafinancialservices
15,Exp. Capitalised,--,--,--,--,--,,mahindramahindrafinancialservices
16,Other Expenses,1397.72,1043.82,663.61,974.09,934.15,,mahindramahindrafinancialservices
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",7777.93,5818.26,5853.39,6833.19,7166.96,,mahindramahindrafinancialservices
18,Other Income,132.87,82.94,120.24,113.50,59.15,,mahindramahindrafinancialservices
19,"P/L Before Int., Excpt. Items & Tax",7910.80,5901.20,5973.63,6946.70,7226.11,,mahindramahindrafinancialservices
20,Interest,5094.30,4417.37,5307.57,5390.56,4432.28,,mahindramahindrafinancialservices
21,P/L Before Exceptional Items & Tax,2816.50,1483.83,666.06,1556.13,2793.83,,mahindramahindrafinancialservices
22,Exceptional Items,-56.06,20.57,228.54,--,--,,mahindramahindrafinancialservices
23,P/L Before Tax,2760.44,1504.40,894.60,1556.13,2793.83,,mahindramahindrafinancialservices
24,Tax,732.56,399.08,153.86,516.21,973.48,,mahindramahindrafinancialservices
25,P/L After Tax from Ordinary Activities,2027.88,1105.32,740.74,1039.92,1820.35,,mahindramahindrafinancialservices
26,Prior Year Adjustments,--,--,--,--,--,,mahindramahindrafinancialservices
27,Extra Ordinary Items,--,--,--,--,--,,mahindramahindrafinancialservices
28,Net Profit/(Loss) For the Period,2027.88,1105.32,740.74,1039.92,1820.35,,mahindramahindrafinancialservices
29,Minority Interest,1.20,-13.47,-7.07,-10.67,-39.98,,mahindramahindrafinancialservices
30,Share Of P/L Of Associates,43.32,45.02,39.54,45.90,46.93,,mahindramahindrafinancialservices
31,Net P/L After M.I & Associates,2072.40,1136.87,773.21,1075.15,1827.30,,mahindramahindrafinancialservices
32,Equity Share Capital,246.72,246.60,246.40,123.07,123.55,,mahindramahindrafinancialservices
33,Reserves Excluding Revaluation Reserves,18273.18,16606.67,15479.77,11792.23,11146.04,,mahindramahindrafinancialservices
34,Equity Dividend Rate (%),--,--,--,--,--,,mahindramahindrafinancialservices
35,EPS Before Extra Ordinary,,,,,,,mahindramahindrafinancialservices
36,Basic EPS,16.81,9.23,6.99,17.48,29.73,,mahindramahindrafinancialservices
37,Diluted EPS,16.79,9.21,6.98,17.44,29.67,,mahindramahindrafinancialservices
38,EPS After Extra Ordinary,,,,,,,mahindramahindrafinancialservices
39,Basic EPS.,16.81,9.23,6.99,17.48,29.73,,mahindramahindrafinancialservices
40,Diluted EPS.,16.79,9.21,6.98,17.44,29.67,,mahindramahindrafinancialservices
41,Public Share Holding,,,,,,,mahindramahindrafinancialservices
42,No Of Shares (Crores),--,--,--,--,--,,mahindramahindrafinancialservices
43,Share Holding (%),--,--,--,--,--,,mahindramahindrafinancialservices
44,Promoters and Promoter Group Shareholding,,,,,,,mahindramahindrafinancialservices
45,a) Pledged/Encumbered,,,,,,,mahindramahindrafinancialservices
46,- Number of shares (Crores),--,--,--,--,--,,mahindramahindrafinancialservices
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,mahindramahindrafinancialservices
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,mahindramahindrafinancialservices
49,b) Non-encumbered,,,,,,,mahindramahindrafinancialservices
50,- Number of shares (Crores).,--,--,--,--,--,,mahindramahindrafinancialservices
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,mahindramahindrafinancialservices
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,mahindramahindrafinancialservices
0,Yearly Results of Mahindra and Mahindra (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,mahindramahindra
1,Net Sales/Income from operations,121268.55,90170.57,74277.78,95179.09,104720.68,,mahindramahindra
2,Other Operating Income,--,--,--,--,--,,mahindramahindra
3,Total Income From Operations,121268.55,90170.57,74277.78,95179.09,104720.68,,mahindramahindra
4,EXPENDITURE,,,,,,,mahindramahindra
5,Consumption of Raw Materials,68477.97,46265.48,32797.56,45166.73,56120.20,,mahindramahindra
6,Purchase of Traded Goods,7541.90,6399.37,5473.64,6566.05,5961.90,,mahindramahindra
7,Increase/Decrease in Stocks,-2032.31,-861.66,135.59,831.54,-1730.48,,mahindramahindra
8,Power & Fuel,--,--,--,--,--,,mahindramahindra
9,Employees Cost,9677.95,8386.74,7813.26,11211.90,11563.89,,mahindramahindra
10,Depreciation,4356.81,3507.50,3378.11,4976.29,3990.77,,mahindramahindra
11,Excise Duty,--,--,--,--,--,,mahindramahindra
12,Admin. And Selling Expenses,--,--,--,--,--,,mahindramahindra
13,R & D Expenses,--,--,--,--,--,,mahindramahindra
14,Provisions And Contingencies,--,--,--,--,--,,mahindramahindra
15,Exp. Capitalised,--,--,-160.74,--,--,,mahindramahindra
16,Other Expenses,17317.75,15297.79,14541.92,18838.60,17598.66,,mahindramahindra
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",15928.48,11175.35,10298.44,7587.98,11215.74,,mahindramahindra
18,Other Income,1206.49,934.51,1033.11,1062.59,1085.61,,mahindramahindra
19,"P/L Before Int., Excpt. Items & Tax",17134.97,12109.86,11331.55,8650.57,12301.35,,mahindramahindra
20,Interest,5829.70,5018.05,6102.22,6064.65,5021.35,,mahindramahindra
21,P/L Before Exceptional Items & Tax,11305.27,7091.81,5229.33,2585.92,7280.00,,mahindramahindra
22,Exceptional Items,1249.52,414.17,-1158.26,-1973.89,224.32,,mahindramahindra
23,P/L Before Tax,12554.79,7505.98,4071.07,612.03,7504.32,,mahindramahindra
24,Tax,2685.75,2108.76,1645.81,1975.61,2853.99,,mahindramahindra
25,P/L After Tax from Ordinary Activities,9869.04,5397.22,2425.26,-1363.58,4650.33,,mahindramahindra
26,Prior Year Adjustments,--,--,--,--,--,,mahindramahindra
27,Extra Ordinary Items,--,--,-2189.53,--,--,,mahindramahindra
28,Net Profit/(Loss) For the Period,9869.04,5397.22,235.73,-1363.58,4650.33,,mahindramahindra
29,Minority Interest,-1092.98,-675.69,300.10,448.04,-701.39,,mahindramahindra
30,Share Of P/L Of Associates,1505.44,1855.79,1276.66,1042.58,1366.52,,mahindramahindra
31,Net P/L After M.I & Associates,10281.50,6577.32,1812.49,127.04,5315.46,,mahindramahindra
32,Equity Share Capital,556.82,556.06,555.15,554.28,543.96,,mahindramahindra
33,Reserves Excluding Revaluation Reserves,55548.64,46343.12,40771.89,39150.07,39439.45,,mahindramahindra
34,Equity Dividend Rate (%),--,--,--,--,--,,mahindramahindra
35,EPS Before Extra Ordinary,,,,,,,mahindramahindra
36,Basic EPS,92.41,59.20,16.33,1.15,48.91,,mahindramahindra
37,Diluted EPS,91.96,58.83,16.15,1.04,48.70,,mahindramahindra
38,EPS After Extra Ordinary,,,,,,,mahindramahindra
39,Basic EPS.,92.41,59.20,16.33,1.15,48.91,,mahindramahindra
40,Diluted EPS.,91.96,58.83,16.15,1.04,48.70,,mahindramahindra
41,Public Share Holding,,,,,,,mahindramahindra
42,No Of Shares (Crores),--,--,--,--,--,,mahindramahindra
43,Share Holding (%),--,--,--,--,--,,mahindramahindra
44,Promoters and Promoter Group Shareholding,,,,,,,mahindramahindra
45,a) Pledged/Encumbered,,,,,,,mahindramahindra
46,- Number of shares (Crores),--,--,--,--,--,,mahindramahindra
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,mahindramahindra
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,mahindramahindra
49,b) Non-encumbered,,,,,,,mahindramahindra
50,- Number of shares (Crores).,--,--,--,--,--,,mahindramahindra
51,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,mahindramahindra
52,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,mahindramahindra
0,Yearly Results of Manappuram Finance (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,manappuramfinance
1,Net Sales/Income from operations,6684.04,6061.02,6330.55,5465.32,4116.32,,manappuramfinance
2,Other Operating Income,--,--,--,--,--,,manappuramfinance
3,Total Income From Operations,6684.04,6061.02,6330.55,5465.32,4116.32,,manappuramfinance
4,EXPENDITURE,,,,,,,manappuramfinance
5,Consumption of Raw Materials,--,--,--,--,--,,manappuramfinance
6,Purchase of Traded Goods,--,--,--,--,--,,manappuramfinance
7,Increase/Decrease in Stocks,--,--,--,--,--,,manappuramfinance
8,Power & Fuel,--,--,--,--,--,,manappuramfinance
9,Employees Cost,1469.49,1125.01,842.91,830.13,720.11,,manappuramfinance
10,Depreciation,203.76,197.98,170.95,164.18,75.23,,manappuramfinance
11,Excise Duty,--,--,--,--,--,,manappuramfinance
12,Admin. And Selling Expenses,--,--,--,--,--,,manappuramfinance
13,R & D Expenses,--,--,--,--,--,,manappuramfinance
14,Provisions And Contingencies,307.14,486.17,440.08,237.61,46.09,,manappuramfinance
15,Exp. Capitalised,--,--,--,--,--,,manappuramfinance
16,Other Expenses,540.73,522.27,385.71,479.74,590.66,,manappuramfinance
17,"P/L Before Other Inc., Int., Excpt. Items & Tax",4162.92,3729.59,4490.90,3753.66,2684.22,,manappuramfinance
18,Other Income,65.91,65.30,44.08,85.87,62.52,,manappuramfinance
19,"P/L Before Int., Excpt. Items & Tax",4228.83,3794.89,4534.98,3839.53,2746.73,,manappuramfinance
20,Interest,2187.79,2011.37,2218.95,1832.23,1319.44,,manappuramfinance
21,P/L Before Exceptional Items & Tax,2041.04,1783.52,2316.03,2007.30,1427.29,,manappuramfinance
22,Exceptional Items,--,--,--,--,--,,manappuramfinance
23,P/L Before Tax,2041.04,1783.52,2316.03,2007.30,1427.29,,manappuramfinance
24,Tax,540.88,454.82,591.08,526.99,497.81,,manappuramfinance
25,P/L After Tax from Ordinary Activities,1500.16,1328.70,1724.95,1480.31,929.48,,manappuramfinance
26,Prior Year Adjustments,--,--,--,--,--,,manappuramfinance
27,Extra Ordinary Items,--,--,--,--,--,,manappuramfinance
28,Net Profit/(Loss) For the Period,1500.16,1328.70,1724.95,1480.31,929.48,,manappuramfinance
29,Minority Interest,-4.19,-0.27,-0.70,-12.56,-7.07,,manappuramfinance
30,Share Of P/L Of Associates,--,--,--,--,--,,manappuramfinance
31,Net P/L After M.I & Associates,1495.97,1328.43,1724.25,1467.75,922.41,,manappuramfinance
32,Equity Share Capital,169.28,169.28,169.27,169.00,168.56,,manappuramfinance
33,Reserves Excluding Revaluation Reserves,9461.98,8185.47,7124.53,5518.11,4347.24,,manappuramfinance
34,Equity Dividend Rate (%),--,--,--,--,--,,manappuramfinance
35,EPS Before Extra Ordinary,,,,,,,manappuramfinance
36,Basic EPS,17.72,15.70,20.40,17.54,11.03,,manappuramfinance
37,Diluted EPS,17.72,15.70,20.40,17.49,11.01,,manappuramfinance
38,EPS After Extra Ordinary,,,,,,,manappuramfinance
39,Basic EPS.,17.72,15.70,20.40,17.54,11.03,,manappuramfinance
40,Diluted EPS.,17.72,15.70,20.40,17.49,11.01,,manappuramfinance
41,Public Share Holding,,,,,,,manappuramfinance
42,No Of Shares (Crores),--,--,--,--,--,,manappuramfinance
43,Share Holding (%),--,--,--,--,--,,manappuramfinance
44,Promoters and Promoter Group Shareholding,,,,,,,manappuramfinance
45,a) Pledged/Encumbered,,,,,,,manappuramfinance
46,- Number of shares (Crores),--,--,--,--,--,,manappuramfinance
47,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,manappuramfinance
48,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,manappuramfinance
