,date,heading,text,SourceTag
7,"September 29, 2023 11:54 AM IST",Switzerland glaciers shrink by 10% | Worst melt-rate since 2022,Switzerland is home to more than half of the glaciers in the Alps. The glaciers in Swiss have suffered their second-worst melt rate this year after record 2022 losses. The glaciers haver shrunk their overall volume by 10% in the last two years. It means they lost as much ice in two years as in the three decades before 1990.,world_news2
8,"September 29, 2023 11:24 AM IST",Tens of thousands of Armenians flee in mass exodus from breakaway region of Azerbaijan,"By September 28 evening, over 78,300 people — more than 65 percent of the population of 120,000 — had left for Armenia, and the influx continued unabated, according to Armenian officials.",world_news2
9,"September 29, 2023 11:40 AM IST","US government shutdown: Military, national security, air travel, other services to be hit","The imminent shutdown - the country's fourth partial shutdown in the past decade -  will trigger a likely dip in consumer confidence, causing widespread cutback on spending. The stock market would also be volatile during this period.",world_news2
10,"September 29, 2023 11:51 AM IST",Canada still committed to building closer ties with India: Justin Trudeau amid standoff,"Pointing to the increasing influence of India worldwide, Trudeau said that it is ""extremely important"" that Canada and its allies continue to engage with India.",world_news2
11,"September 29, 2023 09:47 AM IST","Blinken meets Jaishankar on US-India ties, but no discussion on Nijjar standoff","Trudeau had said he was sure US Secretary of State Antony Blinken would raise the murder of a Sikh separatist leader when he met his Indian counterpart on Thursday. But the US statement, after the meeting, made no mention of the issue.",world_news2
12,"September 29, 2023 09:45 AM IST",Sony doubles down on virtual production business using its hardware muscle,"The business, which offers virtual production facilities to filmmakers and broadcasters, involves using a wall of light-emitting diode (LED) panels displaying images - a science-fiction landscape or a downtown cityscape - that are integrated into the scene as it is shot.",world_news2
13,"September 29, 2023 02:28 PM IST",Time for a negotiated peace in Ukraine?,"As Ukraine's counteroffensive falters, potential for India's peace initiative emerges",world_news2
14,"September 29, 2023 09:10 AM IST","Shutdown looms as US Senate, House advance separate spending plans","The divergent paths of the two chambers appeared to increase the odds that federal agencies will run out of money on Sunday, furloughing hundreds of thousands of federal workers and halting a wide range of services from economic data releases to nutrition benefits.",world_news2
15,"September 29, 2023 09:09 AM IST","Former Goldman, Blackstone analyst charged with insider trading","Authorities said former analyst Anthony Viggiano, 26, of Baldwin, New York, passed tips on at least eight transactions between 2021 and 2023 to Christopher Salamone, 35, a construction sales representative he has known for two decades and who grew up on the same block.",world_news2
16,"September 29, 2023 09:09 AM IST",Accenture forecasts downbeat year as IT spending stays weak,Shares of the company fell 4.9% in trading before the bell after its fourth-quarter revenue also missed estimates.,world_news2
17,"September 29, 2023 09:10 AM IST",Now it’s Bangkok’s fine dining scene that’s luring tourists to Thailand,"Tassanakajohn was told he’d be forced to close within months for charging so much for food made with local products. On nearby sidewalks, dishes featuring similar ingredients were available for less than a dollar.",world_news2
18,"September 29, 2023 08:55 AM IST",Goldman’s Scott Rubner sees deeper stock losses in a ‘no rules market’,"With indexes such as the S&P 500 breaking below key thresholds, trend-chasing systematic funds are at risk of being forced to unwind equity holdings.",world_news2
19,"September 29, 2023 08:07 AM IST",LIVE: Worst month for wall st |Jaishankar-Blinken meet |Michael Gambon aka Dumbledore no more |Newspresso,"On Thursday, stock prices experienced an uptick as Wall Street aimed to recover from significant losses earlier in the month. This month and quarter have presented challenging conditions for stocks, with the Dow expected to conclude September down by 3% and the quarter by over 2%. Amid the diplomatic tensions between India and Canada regarding the killing of Khalistani terrorist Hardeep Singh Nijjar on Canadian soil in June this year, S Jaishankar, India's External Affairs Minister,  has  met with US Secretary of State Antony Blinken in Washington . The esteemed actor Michael Gambon, renowned for his depiction of Hogwarts headmaster Albus Dumbledore in six out of the eight Harry Potter films, has passed away at the age of 82. Catch Stacy Pereira as she brings your daily dose of Newspresso",world_news2
20,"September 29, 2023 07:32 AM IST",GameStop’s billionaire investor Ryan Cohen takes over as CEO,"Ryan Cohen, who was already executive chairman and the company’s largest investor, will start immediately and won’t receive compensation, the company said in a regulatory filing Thursday.",world_news2
21,"September 29, 2023 07:29 AM IST",Evergrande says billionaire founder is suspected of crimes,"Authorities notified Evergrande that Hui has been subject to “mandatory measures,” due to “suspicion of illegal crimes,” according to a company statement to the Hong Kong stock exchange Thursday.",world_news2
22,"September 29, 2023 07:26 AM IST",Microsoft executive says Google deals kept Bing small,"Jonathan Tinter, a Microsoft vice president whose job has been to help Bing grow, testified at the U.S. Justice Department's antitrust trial against Alphabet's Google in U.S. District Court in Washington.",world_news2
23,"September 29, 2023 07:24 AM IST","Nike beats profit estimates, pledges to boost focus on running shoes","The world's largest sportswear maker also forecast a 100 basis point increase in second-quarter gross margins, following six consecutive quarters of declines, on the back of fewer planned markdowns and lower freight costs.",world_news2
24,"September 29, 2023 07:16 AM IST",NASA to assess Joby Aviation's electric air taxi for urban air mobility,"NASA said it ""has an interagency agreement with AFWERX to use the aircraft for testing concentrated on how such vehicles could fit into the national airspace."" The space agency emphasised the potential of air taxis and drones, highlighting their roles in emergency response, wildfire management, and medical supply delivery.",world_news2
0,"September 29, 2023 07:20 AM IST","Epic Games is laying off about 830 employees, divesting Bandcamp","The videogame company will also spin-off most of SuperAwesome, which Epic Games acquired in 2020. SuperAwesome is a platform for developers to include kid-safety tools in their products.",world_news3
1,"September 29, 2023 06:57 AM IST",Microsoft discussed selling Bing to Apple as Google replacement,"Over the years, the companies have discussed other ways to make Bing the preferred option, though Apple ultimately stuck with Google.",world_news3
2,"September 29, 2023 06:58 AM IST",Meta's new AI chatbot trained on public Facebook and Instagram posts,"Meta also did not use private chats on its messaging services as training data for the model and took steps to filter private details from public datasets used for training, said Meta President of Global Affairs Nick Clegg, speaking on the sidelines of the company's annual Connect conference this week.",world_news3
3,"September 29, 2023 06:28 AM IST",What retailers have launched US marketplaces since Amazon's FTC antitrust probe,"Amazon maintains that its pricing strategies and tactics help create competition for its merchants on and off the platform, and that reconstructing the retail giant's business models will lead to higher prices and slower and less reliable shipping speeds.",world_news3
4,"September 29, 2023 06:28 AM IST",Microsoft CEO Satya Nadella to testify on Monday in Google antitrust trial,"The government is likely to ask Nadella about Microsoft's efforts to expand the reach of Edge and Bing, its browser and search engine, and the obstacles posed by Google's dominance. Google will likely argue that the better quality of its products are the reason for its success rather than illegal behavior.",world_news3
5,"September 28, 2023 06:47 PM IST","US government estimates last quarter's economic growth was 2.1%, unchanged from previous estimate","Growth is believed to be accelerating in the current July-September quarter, fueled by still-free-spending consumers.",world_news3
6,"September 28, 2023 06:34 PM IST",Slightly fewer number of Americans apply for jobless benefits as layoffs remain rare,"Filings for jobless claims rose by 2,000 to 204,000 for the week ending Sept. 23, the Labor Department reported Thursday. Last week’s figure was the lowest since January.",world_news3
7,"September 28, 2023 06:30 PM IST",Amazon wins court backing for now against EU tech rules' ad clause,"The U.S. online retailer took its grievance to Europe's second highest court, the Luxembourg-based General Court, in July after EU antitrust regulators in April designated it as a VLOP along with 18 other platforms and search engines.",world_news3
