,Value,Num,Stock
5,Book Value Per Share,--,mahanagargas
0,Open,- -,mahanagargas
1,Previous Close,- -,mahanagargas
2,Volume,- -,mahanagargas
3,Value(lacs),- -,mahanagargas
0,High,- -,mahanagargas
1,Low,- -,mahanagargas
2,ATP,- -,mahanagargas
3,Spot,- -,mahanagargas
0,Open,300.7,mahindramahindrafinancialservices
1,Previous Close,301.0,mahindramahindrafinancialservices
2,Volume,9830010.0,mahindramahindrafinancialservices
3,Value (Lacs),28320.26,mahindramahindrafinancialservices
4,i  VWAP,288.47,mahindramahindrafinancialservices
5,Beta,,mahindramahindrafinancialservices
0,High,300.7,mahindramahindrafinancialservices
1,Low,284.5,mahindramahindrafinancialservices
2,UC Limit,331.1,mahindramahindrafinancialservices
3,LC Limit,270.9,mahindramahindrafinancialservices
4,52 Week High,346.55,mahindramahindrafinancialservices
5,52 Week Low,178.65,mahindramahindrafinancialservices
0,TTM EPS See historical trend,17.74  (-25.70% YoY),mahindramahindrafinancialservices
1,TTM PE See historical trend,16.24  (Average PE),mahindramahindrafinancialservices
2,P/B See historical trend,1.93 (Average P/B),mahindramahindrafinancialservices
3,Face Value,2.00,mahindramahindrafinancialservices
0,Mkt Cap (Rs. Cr.),35596,mahindramahindrafinancialservices
1,Dividend Yield,2.08,mahindramahindrafinancialservices
2,20D Avg Volume,4297619,mahindramahindrafinancialservices
3,20D Avg Delivery(%),--,mahindramahindrafinancialservices
4,Sector PE,29.35,mahindramahindrafinancialservices
5,Book Value Per Share,149.90,mahindramahindrafinancialservices
0,Open,- -,mahindramahindrafinancialservices
1,Previous Close,- -,mahindramahindrafinancialservices
2,Volume,- -,mahindramahindrafinancialservices
3,Value(lacs),- -,mahindramahindrafinancialservices
0,High,- -,mahindramahindrafinancialservices
1,Low,- -,mahindramahindrafinancialservices
2,ATP,- -,mahindramahindrafinancialservices
3,Spot,- -,mahindramahindrafinancialservices
0,Open,1531.8,mahindramahindra
1,Previous Close,1537.4,mahindramahindra
2,Volume,2580901.0,mahindramahindra
3,Value (Lacs),39283.89,mahindramahindra
4,i  VWAP,1514.77,mahindramahindra
5,Beta,,mahindramahindra
0,High,1537.9,mahindramahindra
1,Low,1501.75,mahindramahindra
2,UC Limit,1691.1,mahindramahindra
3,LC Limit,1383.7,mahindramahindra
4,52 Week High,1670.0,mahindramahindra
5,52 Week Low,1123.4,mahindramahindra
0,TTM EPS See historical trend,93.24  (+24.22% YoY),mahindramahindra
1,TTM PE See historical trend,16.32  (Average PE),mahindramahindra
2,P/B See historical trend,3.37 (High P/B),mahindramahindra
3,Face Value,5.00,mahindramahindra
0,Mkt Cap (Rs. Cr.),189278,mahindramahindra
1,Dividend Yield,1.07,mahindramahindra
2,20D Avg Volume,2826739,mahindramahindra
3,20D Avg Delivery(%),--,mahindramahindra
4,Sector PE,34.51,mahindramahindra
5,Book Value Per Share,451.70,mahindramahindra
0,Open,- -,mahindramahindra
1,Previous Close,- -,mahindramahindra
2,Volume,- -,mahindramahindra
3,Value(lacs),- -,mahindramahindra
0,High,- -,mahindramahindra
1,Low,- -,mahindramahindra
2,ATP,- -,mahindramahindra
3,Spot,- -,mahindramahindra
0,Open,149.0,manappuramfinance
1,Previous Close,149.8,manappuramfinance
2,Volume,16852331.0,manappuramfinance
3,Value (Lacs),23955.59,manappuramfinance
4,i  VWAP,143.71,manappuramfinance
5,Beta,,manappuramfinance
0,High,149.0,manappuramfinance
1,Low,140.65,manappuramfinance
2,UC Limit,164.75,manappuramfinance
3,LC Limit,134.85,manappuramfinance
4,52 Week High,156.55,manappuramfinance
5,52 Week Low,97.2,manappuramfinance
0,TTM EPS See historical trend,20.20  (+45.64% YoY),manappuramfinance
1,TTM PE See historical trend,7.04  (Low PE),manappuramfinance
2,P/B See historical trend,1.25 (Low P/B),manappuramfinance
3,Face Value,2.00,manappuramfinance
0,Mkt Cap (Rs. Cr.),12032,manappuramfinance
1,Dividend Yield,2.11,manappuramfinance
2,20D Avg Volume,9859027,manappuramfinance
3,20D Avg Delivery(%),--,manappuramfinance
4,Sector PE,29.35,manappuramfinance
5,Book Value Per Share,113.95,manappuramfinance
0,Open,- -,manappuramfinance
1,Previous Close,- -,manappuramfinance
2,Volume,- -,manappuramfinance
3,Value(lacs),- -,manappuramfinance
0,High,- -,manappuramfinance
1,Low,- -,manappuramfinance
2,ATP,- -,manappuramfinance
3,Spot,- -,manappuramfinance
0,Open,575.0,marico
1,Previous Close,575.7,marico
2,Volume,2873209.0,marico
3,Value (Lacs),16401.71,marico
4,i  VWAP,565.83,marico
5,Beta,,marico
0,High,575.5,marico
1,Low,560.0,marico
2,UC Limit,633.25,marico
3,LC Limit,518.15,marico
4,52 Week High,595.0,marico
5,52 Week Low,462.7,marico
0,TTM EPS See historical trend,10.50  (+9.15% YoY),marico
1,TTM PE See historical trend,54.37  (Average PE),marico
2,P/B See historical trend,19.44 (Average P/B),marico
3,Face Value,1.00,marico
0,Mkt Cap (Rs. Cr.),73845,marico
1,Dividend Yield,0.79,marico
2,20D Avg Volume,1639456,marico
3,20D Avg Delivery(%),--,marico
4,Sector PE,60.95,marico
5,Book Value Per Share,29.37,marico
0,Open,- -,marico
1,Previous Close,- -,marico
2,Volume,- -,marico
3,Value(lacs),- -,marico
0,High,- -,marico
1,Low,- -,marico
2,ATP,- -,marico
3,Spot,- -,marico
0,Open,10283.9,marutisuzukiindia
1,Previous Close,10346.9,marutisuzukiindia
2,Volume,407793.0,marutisuzukiindia
3,Value (Lacs),41308.82,marutisuzukiindia
4,i  VWAP,10146.41,marutisuzukiindia
5,Beta,,marutisuzukiindia
0,High,10283.9,marutisuzukiindia
1,Low,10090.0,marutisuzukiindia
2,UC Limit,11381.55,marutisuzukiindia
3,LC Limit,9312.25,marutisuzukiindia
4,52 Week High,10720.0,marutisuzukiindia
5,52 Week Low,8076.05,marutisuzukiindia
0,TTM EPS See historical trend,321.11  (+118.38% YoY),marutisuzukiindia
1,TTM PE See historical trend,31.55  (Low PE),marutisuzukiindia
2,P/B See historical trend,4.96 (High P/B),marutisuzukiindia
3,Face Value,5.00,marutisuzukiindia
0,Mkt Cap (Rs. Cr.),306003,marutisuzukiindia
1,Dividend Yield,0.89,marutisuzukiindia
2,20D Avg Volume,564980,marutisuzukiindia
3,20D Avg Delivery(%),--,marutisuzukiindia
4,Sector PE,34.51,marutisuzukiindia
5,Book Value Per Share,2045.53,marutisuzukiindia
0,Open,- -,marutisuzukiindia
1,Previous Close,- -,marutisuzukiindia
2,Volume,- -,marutisuzukiindia
3,Value(lacs),- -,marutisuzukiindia
0,High,- -,marutisuzukiindia
1,Low,- -,marutisuzukiindia
2,ATP,- -,marutisuzukiindia
3,Spot,- -,marutisuzukiindia
0,Open,897.0,maxfinancialservices
1,Previous Close,894.5,maxfinancialservices
2,Volume,490098.0,maxfinancialservices
3,Value (Lacs),4333.94,maxfinancialservices
4,i  VWAP,883.24,maxfinancialservices
5,Beta,,maxfinancialservices
0,High,897.95,maxfinancialservices
1,Low,872.95,maxfinancialservices
2,UC Limit,983.95,maxfinancialservices
3,LC Limit,805.05,maxfinancialservices
4,52 Week High,961.0,maxfinancialservices
5,52 Week Low,599.1,maxfinancialservices
0,TTM EPS See historical trend,11.87  (+41.98% YoY),maxfinancialservices
1,TTM PE See historical trend,74.50  (Average PE),maxfinancialservices
2,P/B See historical trend,8.69 (Average P/B),maxfinancialservices
3,Face Value,2.00,maxfinancialservices
0,Mkt Cap (Rs. Cr.),30519,maxfinancialservices
1,Dividend Yield,0.00,maxfinancialservices
2,20D Avg Volume,720849,maxfinancialservices
3,20D Avg Delivery(%),--,maxfinancialservices
4,Sector PE,29.35,maxfinancialservices
5,Book Value Per Share,101.85,maxfinancialservices
0,Open,- -,maxfinancialservices
1,Previous Close,- -,maxfinancialservices
2,Volume,- -,maxfinancialservices
3,Value(lacs),- -,maxfinancialservices
0,High,- -,maxfinancialservices
1,Low,- -,maxfinancialservices
2,ATP,- -,maxfinancialservices
3,Spot,- -,maxfinancialservices
0,Open,1470.0,metropolishealthcare
1,Previous Close,1468.5,metropolishealthcare
2,Volume,173806.0,metropolishealthcare
3,Value (Lacs),2501.94,metropolishealthcare
4,i  VWAP,1447.03,metropolishealthcare
5,Beta,,metropolishealthcare
0,High,1471.4,metropolishealthcare
1,Low,1431.55,metropolishealthcare
2,UC Limit,1615.35,metropolishealthcare
3,LC Limit,1321.65,metropolishealthcare
4,52 Week High,1791.2,metropolishealthcare
5,52 Week Low,1171.35,metropolishealthcare
0,TTM EPS See historical trend,27.00  (-19.99% YoY),metropolishealthcare
1,TTM PE See historical trend,53.31  (Average PE),metropolishealthcare
2,P/B See historical trend,8.31 (Low P/B),metropolishealthcare
3,Face Value,2.00,metropolishealthcare
0,Mkt Cap (Rs. Cr.),7373,metropolishealthcare
1,Dividend Yield,0.56,metropolishealthcare
2,20D Avg Volume,314623,metropolishealthcare
3,20D Avg Delivery(%),--,metropolishealthcare
4,Sector PE,71.50,metropolishealthcare
5,Book Value Per Share,173.40,metropolishealthcare
0,Open,- -,metropolishealthcare
1,Previous Close,- -,metropolishealthcare
2,Volume,- -,metropolishealthcare
3,Value(lacs),- -,metropolishealthcare
0,High,- -,metropolishealthcare
1,Low,- -,metropolishealthcare
2,ATP,- -,metropolishealthcare
3,Spot,- -,metropolishealthcare
0,Open,2367.0,mphasis
1,Previous Close,2379.75,mphasis
2,Volume,591301.0,mphasis
3,Value (Lacs),14352.65,mphasis
4,i  VWAP,2410.82,mphasis
5,Beta,,mphasis
0,High,2460.0,mphasis
1,Low,2344.75,mphasis
2,UC Limit,2617.7,mphasis
3,LC Limit,2141.8,mphasis
4,52 Week High,2552.0,mphasis
5,52 Week Low,1660.05,mphasis
0,TTM EPS See historical trend,86.56  (+9.04% YoY),mphasis
1,TTM PE See historical trend,28.04  (Average PE),mphasis
2,P/B See historical trend,5.77 (Average P/B),mphasis
3,Face Value,10.00,mphasis
0,Mkt Cap (Rs. Cr.),45768,mphasis
1,Dividend Yield,2.06,mphasis
2,20D Avg Volume,338841,mphasis
3,20D Avg Delivery(%),--,mphasis
4,Sector PE,31.14,mphasis
5,Book Value Per Share,420.83,mphasis
0,Open,- -,mphasis
1,Previous Close,- -,mphasis
2,Volume,- -,mphasis
3,Value(lacs),- -,mphasis
0,High,- -,mphasis
1,Low,- -,mphasis
2,ATP,- -,mphasis
3,Spot,- -,mphasis
0,Open,1957.0,multicommodityexchangeindia
1,Previous Close,1956.65,multicommodityexchangeindia
2,Volume,1838495.0,multicommodityexchangeindia
3,Value (Lacs),35471.92,multicommodityexchangeindia
4,i  VWAP,1945.3,multicommodityexchangeindia
5,Beta,,multicommodityexchangeindia
0,High,1976.75,multicommodityexchangeindia
1,Low,1920.55,multicommodityexchangeindia
2,UC Limit,2152.3,multicommodityexchangeindia
3,LC Limit,1761.0,multicommodityexchangeindia
4,52 Week High,2139.95,multicommodityexchangeindia
5,52 Week Low,1252.7,multicommodityexchangeindia
0,TTM EPS See historical trend,24.94  (-12.35% YoY),multicommodityexchangeindia
1,TTM PE See historical trend,77.36  (High PE),multicommodityexchangeindia
2,P/B See historical trend,4.76 (Average P/B),multicommodityexchangeindia
3,Face Value,10.00,multicommodityexchangeindia
0,Mkt Cap (Rs. Cr.),9840,multicommodityexchangeindia
1,Dividend Yield,0.99,multicommodityexchangeindia
2,20D Avg Volume,1594945,multicommodityexchangeindia
3,20D Avg Delivery(%),--,multicommodityexchangeindia
4,Sector PE,66.87,multicommodityexchangeindia
5,Book Value Per Share,405.71,multicommodityexchangeindia
0,Open,- -,multicommodityexchangeindia
1,Previous Close,- -,multicommodityexchangeindia
2,Volume,- -,multicommodityexchangeindia
3,Value(lacs),- -,multicommodityexchangeindia
0,High,- -,multicommodityexchangeindia
1,Low,- -,multicommodityexchangeindia
2,ATP,- -,multicommodityexchangeindia
3,Spot,- -,multicommodityexchangeindia
0,Open,1235.15,muthootfinance
1,Previous Close,1235.15,muthootfinance
2,Volume,260664.0,muthootfinance
3,Value (Lacs),3169.28,muthootfinance
4,i  VWAP,1218.61,muthootfinance
5,Beta,,muthootfinance
0,High,1235.15,muthootfinance
1,Low,1210.1,muthootfinance
2,UC Limit,1358.65,muthootfinance
3,LC Limit,1111.65,muthootfinance
4,52 Week High,1379.95,muthootfinance
5,52 Week Low,911.25,muthootfinance
0,TTM EPS See historical trend,95.03  (-1.14% YoY),muthootfinance
1,TTM PE See historical trend,12.79  (Average PE),muthootfinance
2,P/B See historical trend,2.60 (Average P/B),muthootfinance
3,Face Value,10.00,muthootfinance
0,Mkt Cap (Rs. Cr.),48811,muthootfinance
1,Dividend Yield,1.81,muthootfinance
2,20D Avg Volume,339297,muthootfinance
3,20D Avg Delivery(%),--,muthootfinance
4,Sector PE,29.35,muthootfinance
5,Book Value Per Share,467.80,muthootfinance
0,Open,- -,muthootfinance
1,Previous Close,- -,muthootfinance
2,Volume,- -,muthootfinance
3,Value(lacs),- -,muthootfinance
0,High,- -,muthootfinance
1,Low,- -,muthootfinance
2,ATP,- -,muthootfinance
3,Spot,- -,muthootfinance
0,Open,148.0,nmdc
1,Previous Close,148.05,nmdc
2,Volume,14848217.0,nmdc
3,Value (Lacs),21648.7,nmdc
4,i  VWAP,146.77,nmdc
5,Beta,,nmdc
0,High,149.25,nmdc
1,Low,143.65,nmdc
2,UC Limit,162.85,nmdc
3,LC Limit,133.25,nmdc
4,52 Week High,154.25,nmdc
5,52 Week Low,92.25,nmdc
0,TTM EPS See historical trend,19.82  (-23.92% YoY),nmdc
1,TTM PE See historical trend,7.36  (Average PE),nmdc
2,P/B See historical trend,1.89 (High P/B),nmdc
3,Face Value,1.00,nmdc
0,Mkt Cap (Rs. Cr.),42728,nmdc
1,Dividend Yield,4.53,nmdc
2,20D Avg Volume,17436330,nmdc
3,20D Avg Delivery(%),--,nmdc
4,Sector PE,6.75,nmdc
5,Book Value Per Share,77.19,nmdc
0,Open,- -,nmdc
1,Previous Close,- -,nmdc
2,Volume,- -,nmdc
3,Value(lacs),- -,nmdc
0,High,- -,nmdc
1,Low,- -,nmdc
2,ATP,- -,nmdc
3,Spot,- -,nmdc
0,Open,241.0,ntpc
1,Previous Close,241.2,ntpc
2,Volume,25424437.0,ntpc
3,Value (Lacs),59785.56,ntpc
4,i  VWAP,235.63,ntpc
5,Beta,,ntpc
0,High,241.0,ntpc
1,Low,231.5,ntpc
2,UC Limit,265.3,ntpc
3,LC Limit,217.1,ntpc
4,52 Week High,251.5,ntpc
5,52 Week Low,160.3,ntpc
0,TTM EPS See historical trend,18.41  (+3.78% YoY),ntpc
1,TTM PE See historical trend,12.77  (High PE),ntpc
2,P/B See historical trend,1.56 (High P/B),ntpc
3,Face Value,10.00,ntpc
0,Mkt Cap (Rs. Cr.),228017,ntpc
1,Dividend Yield,3.08,ntpc
2,20D Avg Volume,17139643,ntpc
3,20D Avg Delivery(%),--,ntpc
4,Sector PE,16.93,ntpc
5,Book Value Per Share,151.62,ntpc
0,Open,- -,ntpc
1,Previous Close,- -,ntpc
2,Volume,- -,ntpc
3,Value(lacs),- -,ntpc
0,High,- -,ntpc
1,Low,- -,ntpc
2,ATP,- -,ntpc
3,Spot,- -,ntpc
0,Open,96.45,nationalaluminiumcompany
1,Previous Close,96.55,nationalaluminiumcompany
2,Volume,6709632.0,nationalaluminiumcompany
3,Value (Lacs),6340.6,nationalaluminiumcompany
4,i  VWAP,95.09,nationalaluminiumcompany
5,Beta,,nationalaluminiumcompany
0,High,96.55,nationalaluminiumcompany
1,Low,93.55,nationalaluminiumcompany
2,UC Limit,106.2,nationalaluminiumcompany
3,LC Limit,86.9,nationalaluminiumcompany
4,52 Week High,106.35,nationalaluminiumcompany
5,52 Week Low,68.05,nationalaluminiumcompany
0,TTM EPS See historical trend,6.59  (-61.72% YoY),nationalaluminiumcompany
1,TTM PE See historical trend,14.34  (High PE),nationalaluminiumcompany
2,P/B See historical trend,1.33 (Average P/B),nationalaluminiumcompany
3,Face Value,5.00,nationalaluminiumcompany
0,Mkt Cap (Rs. Cr.),17356,nationalaluminiumcompany
1,Dividend Yield,4.76,nationalaluminiumcompany
2,20D Avg Volume,10327225,nationalaluminiumcompany
3,20D Avg Delivery(%),--,nationalaluminiumcompany
4,Sector PE,25.65,nationalaluminiumcompany
5,Book Value Per Share,71.47,nationalaluminiumcompany
0,Open,- -,nationalaluminiumcompany
1,Previous Close,- -,nationalaluminiumcompany
2,Volume,- -,nationalaluminiumcompany
3,Value(lacs),- -,nationalaluminiumcompany
0,High,- -,nationalaluminiumcompany
1,Low,- -,nationalaluminiumcompany
2,ATP,- -,nationalaluminiumcompany
3,Spot,- -,nationalaluminiumcompany
0,Open,3820.0,navinfluorineinternational
1,Previous Close,3820.35,navinfluorineinternational
2,Volume,415070.0,navinfluorineinternational
3,Value (Lacs),15877.05,navinfluorineinternational
4,i  VWAP,3803.69,navinfluorineinternational
5,Beta,,navinfluorineinternational
0,High,3843.95,navinfluorineinternational
1,Low,3769.0,navinfluorineinternational
2,UC Limit,4202.35,navinfluorineinternational
3,LC Limit,3438.35,navinfluorineinternational
4,52 Week High,4950.0,navinfluorineinternational
5,52 Week Low,3726.65,navinfluorineinternational
0,TTM EPS See historical trend,73.08  (+28.59% YoY),navinfluorineinternational
1,TTM PE See historical trend,52.34  (Low PE),navinfluorineinternational
2,P/B See historical trend,10.31 (Average P/B),navinfluorineinternational
3,Face Value,2.00,navinfluorineinternational
0,Mkt Cap (Rs. Cr.),18962,navinfluorineinternational
1,Dividend Yield,0.31,navinfluorineinternational
2,20D Avg Volume,311629,navinfluorineinternational
3,20D Avg Delivery(%),--,navinfluorineinternational
4,Sector PE,36.04,navinfluorineinternational
5,Book Value Per Share,371.28,navinfluorineinternational
0,Open,- -,navinfluorineinternational
1,Previous Close,- -,navinfluorineinternational
2,Volume,- -,navinfluorineinternational
3,Value(lacs),- -,navinfluorineinternational
0,High,- -,navinfluorineinternational
1,Low,- -,navinfluorineinternational
2,ATP,- -,navinfluorineinternational
3,Spot,- -,navinfluorineinternational
0,Open,22805.05,nestleindia
1,Previous Close,22315.25,nestleindia
2,Volume,213488.0,nestleindia
3,Value (Lacs),49072.78,nestleindia
4,i  VWAP,22889.9,nestleindia
5,Beta,,nestleindia
0,High,23358.8,nestleindia
1,Low,22551.0,nestleindia
2,UC Limit,24546.75,nestleindia
3,LC Limit,20083.75,nestleindia
4,52 Week High,23395.35,nestleindia
5,52 Week Low,17880.0,nestleindia
0,TTM EPS See historical trend,0.00  (+29.20% YoY),nestleindia
1,TTM PE See historical trend,--  (Average PE),nestleindia
2,P/B See historical trend,0.00 (High P/B),nestleindia
3,Face Value,10.00,nestleindia
0,Mkt Cap (Rs. Cr.),221623,nestleindia
1,Dividend Yield,0.96,nestleindia
2,20D Avg Volume,54874,nestleindia
3,20D Avg Delivery(%),--,nestleindia
4,Sector PE,65.85,nestleindia
5,Book Value Per Share,--,nestleindia
0,Open,- -,nestleindia
1,Previous Close,- -,nestleindia
2,Volume,- -,nestleindia
3,Value(lacs),- -,nestleindia
0,High,- -,nestleindia
1,Low,- -,nestleindia
2,ATP,- -,nestleindia
3,Spot,- -,nestleindia
0,Open,1151.0,oberoirealty
1,Previous Close,1151.4,oberoirealty
2,Volume,490682.0,oberoirealty
3,Value (Lacs),5501.04,oberoirealty
4,i  VWAP,1122.1,oberoirealty
5,Beta,,oberoirealty
0,High,1151.0,oberoirealty
1,Low,1102.15,oberoirealty
2,UC Limit,1266.5,oberoirealty
3,LC Limit,1036.3,oberoirealty
4,52 Week High,1206.9,oberoirealty
5,52 Week Low,790.1,oberoirealty
0,TTM EPS See historical trend,50.14  (+33.12% YoY),oberoirealty
1,TTM PE See historical trend,22.36  (Low PE),oberoirealty
2,P/B See historical trend,3.34 (High P/B),oberoirealty
3,Face Value,10.00,oberoirealty
0,Mkt Cap (Rs. Cr.),40763,oberoirealty
1,Dividend Yield,0.36,oberoirealty
2,20D Avg Volume,448316,oberoirealty
3,20D Avg Delivery(%),--,oberoirealty
4,Sector PE,94.49,oberoirealty
5,Book Value Per Share,335.81,oberoirealty
0,Open,- -,oberoirealty
1,Previous Close,- -,oberoirealty
2,Volume,- -,oberoirealty
3,Value(lacs),- -,oberoirealty
0,High,- -,oberoirealty
1,Low,- -,oberoirealty
2,ATP,- -,oberoirealty
3,Spot,- -,oberoirealty
0,Open,184.45,oilnaturalgascorporation
1,Previous Close,184.6,oilnaturalgascorporation
2,Volume,9360058.0,oilnaturalgascorporation
3,Value (Lacs),17105.51,oilnaturalgascorporation
4,i  VWAP,183.12,oilnaturalgascorporation
5,Beta,,oilnaturalgascorporation
0,High,184.6,oilnaturalgascorporation
1,Low,182.1,oilnaturalgascorporation
2,UC Limit,203.05,oilnaturalgascorporation
3,LC Limit,166.15,oilnaturalgascorporation
4,52 Week High,192.25,oilnaturalgascorporation
5,52 Week Low,125.8,oilnaturalgascorporation
0,TTM EPS See historical trend,29.33  (-28.32% YoY),oilnaturalgascorporation
1,TTM PE See historical trend,6.23  (Average PE),oilnaturalgascorporation
2,P/B See historical trend,1.27 (High P/B),oilnaturalgascorporation
3,Face Value,5.00,oilnaturalgascorporation
0,Mkt Cap (Rs. Cr.),229905,oilnaturalgascorporation
1,Dividend Yield,6.16,oilnaturalgascorporation
2,20D Avg Volume,11800300,oilnaturalgascorporation
3,20D Avg Delivery(%),--,oilnaturalgascorporation
4,Sector PE,6.85,oilnaturalgascorporation
5,Book Value Per Share,143.96,oilnaturalgascorporation
0,Open,- -,oilnaturalgascorporation
1,Previous Close,- -,oilnaturalgascorporation
2,Volume,- -,oilnaturalgascorporation
3,Value(lacs),- -,oilnaturalgascorporation
0,High,- -,oilnaturalgascorporation
1,Low,- -,oilnaturalgascorporation
2,ATP,- -,oilnaturalgascorporation
3,Spot,- -,oilnaturalgascorporation
0,Open,4085.0,oraclefinancialservicessoftware
1,Previous Close,4087.15,oraclefinancialservicessoftware
2,Volume,63830.0,oraclefinancialservicessoftware
3,Value (Lacs),2579.91,oraclefinancialservicessoftware
4,i  VWAP,4042.94,oraclefinancialservicessoftware
5,Beta,,oraclefinancialservicessoftware
0,High,4108.7,oraclefinancialservicessoftware
1,Low,4003.25,oraclefinancialservicessoftware
2,UC Limit,4495.85,oraclefinancialservicessoftware
3,LC Limit,3678.45,oraclefinancialservicessoftware
4,52 Week High,4528.45,oraclefinancialservicessoftware
5,52 Week Low,2883.25,oraclefinancialservicessoftware
0,TTM EPS See historical trend,209.62  (-2.50% YoY),oraclefinancialservicessoftware
1,TTM PE See historical trend,19.28  (High PE),oraclefinancialservicessoftware
2,P/B See historical trend,4.70 (Average P/B),oraclefinancialservicessoftware
3,Face Value,5.00,oraclefinancialservicessoftware
0,Mkt Cap (Rs. Cr.),35004,oraclefinancialservicessoftware
1,Dividend Yield,5.57,oraclefinancialservicessoftware
