,0,1,2,3,4,5,6,Year,Stock
7,Increase/Decrease in Stocks,-641.20,-219.48,-531.07,172.74,-248.16,,2023,havellsindia
8,Power & Fuel,--,--,--,--,--,,2023,havellsindia
9,Employees Cost,1261.66,1014.65,885.33,899.58,832.42,,2023,havellsindia
10,Depreciation,296.11,260.83,248.86,217.91,148.57,,2023,havellsindia
11,Excise Duty,--,--,--,--,--,,2023,havellsindia
12,Admin. And Selling Expenses,437.40,246.82,132.55,320.94,384.24,,2023,havellsindia
13,R & D Expenses,--,--,--,--,--,,2023,havellsindia
14,Provisions And Contingencies,--,--,--,--,--,,2023,havellsindia
15,Exp. Capitalised,--,--,--,--,--,,2023,havellsindia
16,Other Expenses,1895.06,1485.39,1369.88,1346.16,1370.22,,2023,havellsindia
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",1306.85,1496.78,1316.40,809.47,1043.62,,2023,havellsindia
18,Other Income,177.02,160.42,187.82,111.98,127.55,,2023,havellsindia
19,"P/L Before Int., Excpt. Items & Tax",1483.87,1657.20,1504.22,921.45,1171.17,,2023,havellsindia
20,Interest,33.62,53.41,72.64,19.72,15.91,,2023,havellsindia
21,P/L Before Exceptional Items & Tax,1450.25,1603.79,1431.58,901.73,1155.26,,2023,havellsindia
22,Exceptional Items,--,--,--,--,--,,2023,havellsindia
23,P/L Before Tax,1450.25,1603.79,1431.58,901.73,1155.26,,2023,havellsindia
24,Tax,375.30,409.06,391.94,168.70,363.74,,2023,havellsindia
25,P/L After Tax from Ordinary Activities,1074.95,1194.73,1039.64,733.03,791.52,,2023,havellsindia
26,Prior Year Adjustments,--,--,--,--,--,,2023,havellsindia
27,Extra Ordinary Items,--,--,--,--,--,,2023,havellsindia
28,Net Profit/(Loss) For the Period,1074.95,1194.73,1039.64,733.03,791.52,,2023,havellsindia
29,Equity Share Capital,62.65,62.63,62.60,62.58,62.55,,2023,havellsindia
30,Reserves Excluding Revaluation Reserves,6549.53,5925.48,5101.21,4241.59,4179.71,,2023,havellsindia
31,Equity Dividend Rate (%),750.00,750.00,650.00,400.00,450.00,,2023,havellsindia
32,EPS Before Extra Ordinary,,,,,,,2023,havellsindia
33,Basic EPS,17.16,19.08,16.61,11.71,12.66,,2023,havellsindia
34,Diluted EPS,17.16,19.08,16.61,11.71,12.66,,2023,havellsindia
35,EPS After Extra Ordinary,,,,,,,2023,havellsindia
36,Basic EPS.,17.16,19.08,16.61,11.71,12.66,,2023,havellsindia
37,Diluted EPS.,17.16,19.08,16.61,11.71,12.66,,2023,havellsindia
38,Public Share Holding,,,,,,,2023,havellsindia
39,No Of Shares (Crores),--,--,--,--,--,,2023,havellsindia
40,Share Holding (%),--,--,--,--,--,,2023,havellsindia
41,Promoters and Promoter Group Shareholding,,,,,,,2023,havellsindia
42,a) Pledged/Encumbered,,,,,,,2023,havellsindia
43,- Number of shares (Crores),--,--,--,--,--,,2023,havellsindia
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2023,havellsindia
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2023,havellsindia
46,b) Non-encumbered,,,,,,,2023,havellsindia
47,- Number of shares (Crores).,--,--,--,--,--,,2023,havellsindia
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2023,havellsindia
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2023,havellsindia
0,Yearly Results of HDFC Life Insurance Company (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2018,hdfclifeinsurancecompany
1,Net Sales/Income from operations,56764.01,45396.46,38122.30,1191.39,1206.90,,2018,hdfclifeinsurancecompany
2,Other Operating Income,14196.75,20005.32,33325.14,437.81,408.40,,2018,hdfclifeinsurancecompany
3,Total Income From Operations,70960.76,65401.78,71447.44,1629.20,1615.30,,2018,hdfclifeinsurancecompany
4,EXPENDITURE,,,,,,,2018,hdfclifeinsurancecompany
5,Consumption of Raw Materials,--,--,--,--,--,,2018,hdfclifeinsurancecompany
6,Purchase of Traded Goods,--,--,--,--,--,,2018,hdfclifeinsurancecompany
7,Increase/Decrease in Stocks,--,--,--,--,--,,2018,hdfclifeinsurancecompany
8,Power & Fuel,--,--,--,--,--,,2018,hdfclifeinsurancecompany
9,Employees Cost,3048.98,2029.03,1675.58,--,--,,2018,hdfclifeinsurancecompany
10,Depreciation,--,--,--,--,--,,2018,hdfclifeinsurancecompany
11,Excise Duty,--,--,--,--,--,,2018,hdfclifeinsurancecompany
12,Admin. And Selling Expenses,--,--,--,--,--,,2018,hdfclifeinsurancecompany
13,R & D Expenses,--,--,--,--,--,,2018,hdfclifeinsurancecompany
14,Provisions And Contingencies,4.32,-286.72,-225.85,197.85,9.73,,2018,hdfclifeinsurancecompany
15,Exp. Capitalised,--,--,--,--,--,,2018,hdfclifeinsurancecompany
16,Other Expenses,68007.64,63090.47,68704.24,138.17,336.77,,2018,hdfclifeinsurancecompany
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",-100.18,569.00,1293.47,1293.18,1268.80,,2018,hdfclifeinsurancecompany
18,Other Income,527.60,745.97,441.95,18.56,21.08,,2018,hdfclifeinsurancecompany
19,"P/L Before Int., Excpt. Items & Tax",427.42,1314.97,1735.42,1311.74,1289.88,,2018,hdfclifeinsurancecompany
20,Interest,--,--,--,--,--,,2018,hdfclifeinsurancecompany
21,P/L Before Exceptional Items & Tax,427.42,1314.97,1735.42,1311.74,1289.88,,2018,hdfclifeinsurancecompany
22,Exceptional Items,--,--,--,--,--,,2018,hdfclifeinsurancecompany
23,P/L Before Tax,427.42,1314.97,1735.42,1311.74,1289.88,,2018,hdfclifeinsurancecompany
24,Tax,71.39,156.96,267.78,16.47,13.09,,2018,hdfclifeinsurancecompany
25,P/L After Tax from Ordinary Activities,356.03,1158.01,1467.64,1295.27,1276.79,,2018,hdfclifeinsurancecompany
26,Prior Year Adjustments,--,--,--,--,--,,2018,hdfclifeinsurancecompany
27,Extra Ordinary Items,1004.10,49.68,-107.54,--,--,,2018,hdfclifeinsurancecompany
28,Net Profit/(Loss) For the Period,1360.13,1207.69,1360.10,1295.27,1276.79,,2018,hdfclifeinsurancecompany
29,Equity Share Capital,2149.40,2112.62,2020.94,2018.80,2017.38,,2018,hdfclifeinsurancecompany
30,Reserves Excluding Revaluation Reserves,10834.26,13369.97,9169.81,4775.53,3637.87,,2018,hdfclifeinsurancecompany
31,Equity Dividend Rate (%),19.00,17.00,20.20,--,16.30,,2018,hdfclifeinsurancecompany
32,EPS Before Extra Ordinary,,,,,,,2018,hdfclifeinsurancecompany
33,Basic EPS,6.38,5.91,6.73,6.42,6.34,,2018,hdfclifeinsurancecompany
34,Diluted EPS,6.37,5.90,6.73,6.41,6.32,,2018,hdfclifeinsurancecompany
35,EPS After Extra Ordinary,,,,,,,2018,hdfclifeinsurancecompany
36,Basic EPS.,6.38,5.91,6.73,6.42,6.34,,2018,hdfclifeinsurancecompany
37,Diluted EPS.,6.37,5.90,6.73,6.41,6.32,,2018,hdfclifeinsurancecompany
38,Public Share Holding,,,,,,,2018,hdfclifeinsurancecompany
39,No Of Shares (Crores),--,--,--,--,--,,2018,hdfclifeinsurancecompany
40,Share Holding (%),--,--,--,--,--,,2018,hdfclifeinsurancecompany
41,Promoters and Promoter Group Shareholding,,,,,,,2018,hdfclifeinsurancecompany
42,a) Pledged/Encumbered,,,,,,,2018,hdfclifeinsurancecompany
43,- Number of shares (Crores),--,--,--,--,--,,2018,hdfclifeinsurancecompany
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2018,hdfclifeinsurancecompany
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2018,hdfclifeinsurancecompany
46,b) Non-encumbered,,,,,,,2018,hdfclifeinsurancecompany
47,- Number of shares (Crores).,--,--,--,--,--,,2018,hdfclifeinsurancecompany
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2018,hdfclifeinsurancecompany
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2018,hdfclifeinsurancecompany
0,Yearly Results of HDFC Life Insurance Company (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2019,hdfclifeinsurancecompany
1,Net Sales/Income from operations,56764.01,45396.46,38122.30,1191.39,1206.90,,2019,hdfclifeinsurancecompany
2,Other Operating Income,14196.75,20005.32,33325.14,437.81,408.40,,2019,hdfclifeinsurancecompany
3,Total Income From Operations,70960.76,65401.78,71447.44,1629.20,1615.30,,2019,hdfclifeinsurancecompany
4,EXPENDITURE,,,,,,,2019,hdfclifeinsurancecompany
5,Consumption of Raw Materials,--,--,--,--,--,,2019,hdfclifeinsurancecompany
6,Purchase of Traded Goods,--,--,--,--,--,,2019,hdfclifeinsurancecompany
7,Increase/Decrease in Stocks,--,--,--,--,--,,2019,hdfclifeinsurancecompany
8,Power & Fuel,--,--,--,--,--,,2019,hdfclifeinsurancecompany
9,Employees Cost,3048.98,2029.03,1675.58,--,--,,2019,hdfclifeinsurancecompany
10,Depreciation,--,--,--,--,--,,2019,hdfclifeinsurancecompany
11,Excise Duty,--,--,--,--,--,,2019,hdfclifeinsurancecompany
12,Admin. And Selling Expenses,--,--,--,--,--,,2019,hdfclifeinsurancecompany
13,R & D Expenses,--,--,--,--,--,,2019,hdfclifeinsurancecompany
14,Provisions And Contingencies,4.32,-286.72,-225.85,197.85,9.73,,2019,hdfclifeinsurancecompany
15,Exp. Capitalised,--,--,--,--,--,,2019,hdfclifeinsurancecompany
16,Other Expenses,68007.64,63090.47,68704.24,138.17,336.77,,2019,hdfclifeinsurancecompany
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",-100.18,569.00,1293.47,1293.18,1268.80,,2019,hdfclifeinsurancecompany
18,Other Income,527.60,745.97,441.95,18.56,21.08,,2019,hdfclifeinsurancecompany
19,"P/L Before Int., Excpt. Items & Tax",427.42,1314.97,1735.42,1311.74,1289.88,,2019,hdfclifeinsurancecompany
20,Interest,--,--,--,--,--,,2019,hdfclifeinsurancecompany
21,P/L Before Exceptional Items & Tax,427.42,1314.97,1735.42,1311.74,1289.88,,2019,hdfclifeinsurancecompany
22,Exceptional Items,--,--,--,--,--,,2019,hdfclifeinsurancecompany
23,P/L Before Tax,427.42,1314.97,1735.42,1311.74,1289.88,,2019,hdfclifeinsurancecompany
24,Tax,71.39,156.96,267.78,16.47,13.09,,2019,hdfclifeinsurancecompany
25,P/L After Tax from Ordinary Activities,356.03,1158.01,1467.64,1295.27,1276.79,,2019,hdfclifeinsurancecompany
26,Prior Year Adjustments,--,--,--,--,--,,2019,hdfclifeinsurancecompany
27,Extra Ordinary Items,1004.10,49.68,-107.54,--,--,,2019,hdfclifeinsurancecompany
28,Net Profit/(Loss) For the Period,1360.13,1207.69,1360.10,1295.27,1276.79,,2019,hdfclifeinsurancecompany
29,Equity Share Capital,2149.40,2112.62,2020.94,2018.80,2017.38,,2019,hdfclifeinsurancecompany
30,Reserves Excluding Revaluation Reserves,10834.26,13369.97,9169.81,4775.53,3637.87,,2019,hdfclifeinsurancecompany
31,Equity Dividend Rate (%),19.00,17.00,20.20,--,16.30,,2019,hdfclifeinsurancecompany
32,EPS Before Extra Ordinary,,,,,,,2019,hdfclifeinsurancecompany
33,Basic EPS,6.38,5.91,6.73,6.42,6.34,,2019,hdfclifeinsurancecompany
34,Diluted EPS,6.37,5.90,6.73,6.41,6.32,,2019,hdfclifeinsurancecompany
35,EPS After Extra Ordinary,,,,,,,2019,hdfclifeinsurancecompany
36,Basic EPS.,6.38,5.91,6.73,6.42,6.34,,2019,hdfclifeinsurancecompany
37,Diluted EPS.,6.37,5.90,6.73,6.41,6.32,,2019,hdfclifeinsurancecompany
38,Public Share Holding,,,,,,,2019,hdfclifeinsurancecompany
39,No Of Shares (Crores),--,--,--,--,--,,2019,hdfclifeinsurancecompany
40,Share Holding (%),--,--,--,--,--,,2019,hdfclifeinsurancecompany
41,Promoters and Promoter Group Shareholding,,,,,,,2019,hdfclifeinsurancecompany
42,a) Pledged/Encumbered,,,,,,,2019,hdfclifeinsurancecompany
43,- Number of shares (Crores),--,--,--,--,--,,2019,hdfclifeinsurancecompany
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2019,hdfclifeinsurancecompany
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2019,hdfclifeinsurancecompany
46,b) Non-encumbered,,,,,,,2019,hdfclifeinsurancecompany
47,- Number of shares (Crores).,--,--,--,--,--,,2019,hdfclifeinsurancecompany
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2019,hdfclifeinsurancecompany
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2019,hdfclifeinsurancecompany
0,Yearly Results of HDFC Life Insurance Company (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2020,hdfclifeinsurancecompany
1,Net Sales/Income from operations,56764.01,45396.46,38122.30,1191.39,1206.90,,2020,hdfclifeinsurancecompany
2,Other Operating Income,14196.75,20005.32,33325.14,437.81,408.40,,2020,hdfclifeinsurancecompany
3,Total Income From Operations,70960.76,65401.78,71447.44,1629.20,1615.30,,2020,hdfclifeinsurancecompany
4,EXPENDITURE,,,,,,,2020,hdfclifeinsurancecompany
5,Consumption of Raw Materials,--,--,--,--,--,,2020,hdfclifeinsurancecompany
6,Purchase of Traded Goods,--,--,--,--,--,,2020,hdfclifeinsurancecompany
7,Increase/Decrease in Stocks,--,--,--,--,--,,2020,hdfclifeinsurancecompany
8,Power & Fuel,--,--,--,--,--,,2020,hdfclifeinsurancecompany
9,Employees Cost,3048.98,2029.03,1675.58,--,--,,2020,hdfclifeinsurancecompany
10,Depreciation,--,--,--,--,--,,2020,hdfclifeinsurancecompany
11,Excise Duty,--,--,--,--,--,,2020,hdfclifeinsurancecompany
12,Admin. And Selling Expenses,--,--,--,--,--,,2020,hdfclifeinsurancecompany
13,R & D Expenses,--,--,--,--,--,,2020,hdfclifeinsurancecompany
14,Provisions And Contingencies,4.32,-286.72,-225.85,197.85,9.73,,2020,hdfclifeinsurancecompany
15,Exp. Capitalised,--,--,--,--,--,,2020,hdfclifeinsurancecompany
16,Other Expenses,68007.64,63090.47,68704.24,138.17,336.77,,2020,hdfclifeinsurancecompany
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",-100.18,569.00,1293.47,1293.18,1268.80,,2020,hdfclifeinsurancecompany
18,Other Income,527.60,745.97,441.95,18.56,21.08,,2020,hdfclifeinsurancecompany
19,"P/L Before Int., Excpt. Items & Tax",427.42,1314.97,1735.42,1311.74,1289.88,,2020,hdfclifeinsurancecompany
20,Interest,--,--,--,--,--,,2020,hdfclifeinsurancecompany
21,P/L Before Exceptional Items & Tax,427.42,1314.97,1735.42,1311.74,1289.88,,2020,hdfclifeinsurancecompany
22,Exceptional Items,--,--,--,--,--,,2020,hdfclifeinsurancecompany
23,P/L Before Tax,427.42,1314.97,1735.42,1311.74,1289.88,,2020,hdfclifeinsurancecompany
24,Tax,71.39,156.96,267.78,16.47,13.09,,2020,hdfclifeinsurancecompany
25,P/L After Tax from Ordinary Activities,356.03,1158.01,1467.64,1295.27,1276.79,,2020,hdfclifeinsurancecompany
26,Prior Year Adjustments,--,--,--,--,--,,2020,hdfclifeinsurancecompany
27,Extra Ordinary Items,1004.10,49.68,-107.54,--,--,,2020,hdfclifeinsurancecompany
28,Net Profit/(Loss) For the Period,1360.13,1207.69,1360.10,1295.27,1276.79,,2020,hdfclifeinsurancecompany
29,Equity Share Capital,2149.40,2112.62,2020.94,2018.80,2017.38,,2020,hdfclifeinsurancecompany
30,Reserves Excluding Revaluation Reserves,10834.26,13369.97,9169.81,4775.53,3637.87,,2020,hdfclifeinsurancecompany
31,Equity Dividend Rate (%),19.00,17.00,20.20,--,16.30,,2020,hdfclifeinsurancecompany
32,EPS Before Extra Ordinary,,,,,,,2020,hdfclifeinsurancecompany
33,Basic EPS,6.38,5.91,6.73,6.42,6.34,,2020,hdfclifeinsurancecompany
34,Diluted EPS,6.37,5.90,6.73,6.41,6.32,,2020,hdfclifeinsurancecompany
35,EPS After Extra Ordinary,,,,,,,2020,hdfclifeinsurancecompany
36,Basic EPS.,6.38,5.91,6.73,6.42,6.34,,2020,hdfclifeinsurancecompany
37,Diluted EPS.,6.37,5.90,6.73,6.41,6.32,,2020,hdfclifeinsurancecompany
38,Public Share Holding,,,,,,,2020,hdfclifeinsurancecompany
39,No Of Shares (Crores),--,--,--,--,--,,2020,hdfclifeinsurancecompany
40,Share Holding (%),--,--,--,--,--,,2020,hdfclifeinsurancecompany
41,Promoters and Promoter Group Shareholding,,,,,,,2020,hdfclifeinsurancecompany
42,a) Pledged/Encumbered,,,,,,,2020,hdfclifeinsurancecompany
43,- Number of shares (Crores),--,--,--,--,--,,2020,hdfclifeinsurancecompany
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2020,hdfclifeinsurancecompany
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2020,hdfclifeinsurancecompany
46,b) Non-encumbered,,,,,,,2020,hdfclifeinsurancecompany
47,- Number of shares (Crores).,--,--,--,--,--,,2020,hdfclifeinsurancecompany
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2020,hdfclifeinsurancecompany
49,- Per. of shares (as a % of the total Share Cap. of the company).,--,--,--,--,--,,2020,hdfclifeinsurancecompany
0,Yearly Results of HDFC Life Insurance Company (in Rs. Cr.),Mar '23,Mar '22,Mar '21,Mar '20,Mar '19,,2021,hdfclifeinsurancecompany
1,Net Sales/Income from operations,56764.01,45396.46,38122.30,1191.39,1206.90,,2021,hdfclifeinsurancecompany
2,Other Operating Income,14196.75,20005.32,33325.14,437.81,408.40,,2021,hdfclifeinsurancecompany
3,Total Income From Operations,70960.76,65401.78,71447.44,1629.20,1615.30,,2021,hdfclifeinsurancecompany
4,EXPENDITURE,,,,,,,2021,hdfclifeinsurancecompany
5,Consumption of Raw Materials,--,--,--,--,--,,2021,hdfclifeinsurancecompany
6,Purchase of Traded Goods,--,--,--,--,--,,2021,hdfclifeinsurancecompany
7,Increase/Decrease in Stocks,--,--,--,--,--,,2021,hdfclifeinsurancecompany
8,Power & Fuel,--,--,--,--,--,,2021,hdfclifeinsurancecompany
9,Employees Cost,3048.98,2029.03,1675.58,--,--,,2021,hdfclifeinsurancecompany
10,Depreciation,--,--,--,--,--,,2021,hdfclifeinsurancecompany
11,Excise Duty,--,--,--,--,--,,2021,hdfclifeinsurancecompany
12,Admin. And Selling Expenses,--,--,--,--,--,,2021,hdfclifeinsurancecompany
13,R & D Expenses,--,--,--,--,--,,2021,hdfclifeinsurancecompany
14,Provisions And Contingencies,4.32,-286.72,-225.85,197.85,9.73,,2021,hdfclifeinsurancecompany
15,Exp. Capitalised,--,--,--,--,--,,2021,hdfclifeinsurancecompany
16,Other Expenses,68007.64,63090.47,68704.24,138.17,336.77,,2021,hdfclifeinsurancecompany
17,"P/L Before Other Inc. , Int., Excpt. Items & Tax",-100.18,569.00,1293.47,1293.18,1268.80,,2021,hdfclifeinsurancecompany
18,Other Income,527.60,745.97,441.95,18.56,21.08,,2021,hdfclifeinsurancecompany
19,"P/L Before Int., Excpt. Items & Tax",427.42,1314.97,1735.42,1311.74,1289.88,,2021,hdfclifeinsurancecompany
20,Interest,--,--,--,--,--,,2021,hdfclifeinsurancecompany
21,P/L Before Exceptional Items & Tax,427.42,1314.97,1735.42,1311.74,1289.88,,2021,hdfclifeinsurancecompany
22,Exceptional Items,--,--,--,--,--,,2021,hdfclifeinsurancecompany
23,P/L Before Tax,427.42,1314.97,1735.42,1311.74,1289.88,,2021,hdfclifeinsurancecompany
24,Tax,71.39,156.96,267.78,16.47,13.09,,2021,hdfclifeinsurancecompany
25,P/L After Tax from Ordinary Activities,356.03,1158.01,1467.64,1295.27,1276.79,,2021,hdfclifeinsurancecompany
26,Prior Year Adjustments,--,--,--,--,--,,2021,hdfclifeinsurancecompany
27,Extra Ordinary Items,1004.10,49.68,-107.54,--,--,,2021,hdfclifeinsurancecompany
28,Net Profit/(Loss) For the Period,1360.13,1207.69,1360.10,1295.27,1276.79,,2021,hdfclifeinsurancecompany
29,Equity Share Capital,2149.40,2112.62,2020.94,2018.80,2017.38,,2021,hdfclifeinsurancecompany
30,Reserves Excluding Revaluation Reserves,10834.26,13369.97,9169.81,4775.53,3637.87,,2021,hdfclifeinsurancecompany
31,Equity Dividend Rate (%),19.00,17.00,20.20,--,16.30,,2021,hdfclifeinsurancecompany
32,EPS Before Extra Ordinary,,,,,,,2021,hdfclifeinsurancecompany
33,Basic EPS,6.38,5.91,6.73,6.42,6.34,,2021,hdfclifeinsurancecompany
34,Diluted EPS,6.37,5.90,6.73,6.41,6.32,,2021,hdfclifeinsurancecompany
35,EPS After Extra Ordinary,,,,,,,2021,hdfclifeinsurancecompany
36,Basic EPS.,6.38,5.91,6.73,6.42,6.34,,2021,hdfclifeinsurancecompany
37,Diluted EPS.,6.37,5.90,6.73,6.41,6.32,,2021,hdfclifeinsurancecompany
38,Public Share Holding,,,,,,,2021,hdfclifeinsurancecompany
39,No Of Shares (Crores),--,--,--,--,--,,2021,hdfclifeinsurancecompany
40,Share Holding (%),--,--,--,--,--,,2021,hdfclifeinsurancecompany
41,Promoters and Promoter Group Shareholding,,,,,,,2021,hdfclifeinsurancecompany
42,a) Pledged/Encumbered,,,,,,,2021,hdfclifeinsurancecompany
43,- Number of shares (Crores),--,--,--,--,--,,2021,hdfclifeinsurancecompany
44,- Per. of shares (as a % of the total sh. of prom. and promoter group),--,--,--,--,--,,2021,hdfclifeinsurancecompany
45,- Per. of shares (as a % of the total Share Cap. of the company),--,--,--,--,--,,2021,hdfclifeinsurancecompany
46,b) Non-encumbered,,,,,,,2021,hdfclifeinsurancecompany
47,- Number of shares (Crores).,--,--,--,--,--,,2021,hdfclifeinsurancecompany
48,- Per. of shares (as a % of the total sh. of prom. and promoter group).,--,--,--,--,--,,2021,hdfclifeinsurancecompany
