,0,1,2,3,4,5,6,Stock
41,Total Current Assets,4227.90,3762.69,3095.51,2497.64,2242.37,,indraprasthagas
42,Total Assets,12620.60,11102.21,9049.98,7544.35,6183.29,,indraprasthagas
43,OTHER ADDITIONAL INFORMATION,,,,,,,indraprasthagas
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,indraprasthagas
45,Contingent Liabilities,6768.18,5281.77,4352.37,4818.87,3267.90,,indraprasthagas
46,BONUS DETAILS,,,,,,,indraprasthagas
47,Bonus Equity Share Capital,0.00,0.00,0.00,0.00,0.00,,indraprasthagas
48,NON-CURRENT INVESTMENTS,,,,,,,indraprasthagas
49,Non-Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,indraprasthagas
50,Non-Current Investments Unquoted Book Value,0.00,0.00,0.00,0.00,492.07,,indraprasthagas
51,CURRENT INVESTMENTS,,,,,,,indraprasthagas
52,Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,indraprasthagas
53,Current Investments Unquoted Book Value,419.13,1717.68,1567.70,0.00,1285.87,,indraprasthagas
0,Balance Sheet of INDUS TOWERS (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,industowers
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,industowers
2,EQUITIES AND LIABILITIES,,,,,,,industowers
3,SHAREHOLDER'S FUNDS,,,,,,,industowers
4,Equity Share Capital,2694.90,2694.90,2694.90,1849.60,1849.60,,industowers
5,Total Share Capital,2694.90,2694.90,2694.90,1849.60,1849.60,,industowers
6,Reserves and Surplus,18402.80,19455.60,13182.10,11692.70,12682.00,,industowers
7,Total Reserves and Surplus,18402.80,19455.60,13182.10,11692.70,12682.00,,industowers
8,Total Shareholders Funds,21109.50,22150.50,15877.00,13542.30,14531.60,,industowers
9,Minority Interest,0.00,0.00,0.00,0.00,0.00,,industowers
10,NON-CURRENT LIABILITIES,,,,,,,industowers
11,Long Term Borrowings,2434.00,2373.90,1505.10,0.00,0.00,,industowers
12,Deferred Tax Liabilities [Net],0.00,91.80,70.30,0.00,177.60,,industowers
13,Other Long Term Liabilities,12992.30,12804.70,11974.10,2083.00,373.80,,industowers
14,Long Term Provisions,1873.80,1719.80,1566.60,302.30,272.30,,industowers
15,Total Non-Current Liabilities,17300.10,16990.20,15116.10,2385.30,823.70,,industowers
16,CURRENT LIABILITIES,,,,,,,industowers
17,Short Term Borrowings,2278.60,3112.90,5465.20,2418.40,5.70,,industowers
18,Trade Payables,2121.90,2129.30,3258.80,807.20,1083.30,,industowers
19,Other Current Liabilities,3694.70,3531.20,5178.50,580.70,672.20,,industowers
20,Short Term Provisions,67.60,53.50,48.10,20.00,14.00,,industowers
21,Total Current Liabilities,8162.80,8826.90,13950.60,3826.30,1775.20,,industowers
22,Total Capital And Liabilities,46572.40,47967.60,44943.70,19753.90,17130.50,,industowers
23,ASSETS,,,,,,,industowers
24,NON-CURRENT ASSETS,,,,,,,industowers
25,Tangible Assets,32360.50,31790.90,31792.90,6702.10,5325.10,,industowers
26,Intangible Assets,23.10,35.20,7.30,12.00,7.10,,industowers
27,Capital Work-In-Progress,354.60,178.70,273.60,54.50,118.00,,industowers
28,Fixed Assets,32738.20,32004.80,32073.80,6768.60,5450.20,,industowers
29,Non-Current Investments,0.00,0.00,0.00,7432.00,6950.90,,industowers
30,Deferred Tax Assets [Net],1221.80,0.00,0.00,133.10,15.90,,industowers
31,Long Term Loans And Advances,0.00,0.00,0.00,0.00,0.00,,industowers
32,Other Non-Current Assets,3904.80,3651.50,3240.10,468.90,433.50,,industowers
33,Total Non-Current Assets,37864.80,35656.30,35313.90,14802.60,12850.50,,industowers
34,CURRENT ASSETS,,,,,,,industowers
35,Current Investments,275.60,1652.10,2271.40,3738.10,2954.90,,industowers
36,Inventories,0.00,0.00,0.00,0.00,0.00,,industowers
37,Trade Receivables,4868.70,7058.60,3828.50,367.20,550.90,,industowers
38,Cash And Cash Equivalents,22.40,980.20,14.50,147.00,1.70,,industowers
39,Short Term Loans And Advances,0.00,0.00,0.00,0.00,0.00,,industowers
40,OtherCurrentAssets,3540.90,2620.40,3515.40,699.00,772.50,,industowers
41,Total Current Assets,8707.60,12311.30,9629.80,4951.30,4280.00,,industowers
42,Total Assets,46572.40,47967.60,44943.70,19753.90,17130.50,,industowers
43,OTHER ADDITIONAL INFORMATION,,,,,,,industowers
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,industowers
45,Contingent Liabilities,12072.60,11832.10,12565.90,2268.30,2240.30,,industowers
46,BONUS DETAILS,,,,,,,industowers
47,Bonus Equity Share Capital,1702.05,1702.05,1702.05,1702.05,1702.05,,industowers
48,NON-CURRENT INVESTMENTS,,,,,,,industowers
49,Non-Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,industowers
50,Non-Current Investments Unquoted Book Value,0.00,0.00,0.00,0.00,0.00,,industowers
51,CURRENT INVESTMENTS,,,,,,,industowers
52,Current Investments Quoted Market Value,275.60,1654.00,2271.40,5438.30,4797.30,,industowers
53,Current Investments Unquoted Book Value,0.00,0.00,0.00,0.00,0.00,,industowers
0,Balance Sheet of IndusInd Bank (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,indusindbank
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,indusindbank
2,EQUITIES AND LIABILITIES,,,,,,,indusindbank
3,SHAREHOLDER'S FUNDS,,,,,,,indusindbank
4,Equity Share Capital,775.90,774.66,773.37,693.54,602.69,,indusindbank
5,Total Share Capital,775.90,774.66,773.37,693.54,602.69,,indusindbank
6,Revaluation Reserve,301.66,307.63,313.61,319.58,325.55,,indusindbank
7,Reserves and Surplus,775.90,774.66,773.37,693.54,602.69,,indusindbank
8,Total Reserves and Surplus,54184.40,47235.65,42721.87,33371.20,26073.37,,indusindbank
9,Total ShareHolders Funds,53882.73,46928.02,42408.27,33051.62,25747.82,,indusindbank
10,Minority Interest,0.00,0.00,0.00,0.00,0.00,,indusindbank
11,Deposits,336120.19,293349.47,255870.10,202026.99,194867.91,,indusindbank
12,Borrowings,49011.23,47323.22,51322.81,60753.55,47321.12,,indusindbank
13,Other Liabilities and Provisions,17700.59,13268.30,12209.73,9700.03,8944.43,,indusindbank
14,Total Capital and Liabilities,457836.63,401967.38,362903.30,307228.60,277820.70,,indusindbank
15,ASSETS,,,,,,,indusindbank
16,Cash and Balances with Reserve Bank of India,42974.83,15698.19,17957.39,13682.58,9961.17,,indusindbank
17,Balances with Banks Money at Call and Short Notice,13801.93,52886.51,38652.49,2371.52,4822.23,,indusindbank
18,Investments,83075.68,70929.89,69653.42,59938.44,59268.04,,indusindbank
19,Advances,289923.68,239051.53,212595.41,206783.16,186393.50,,indusindbank
20,Fixed Assets,2078.93,1928.75,1875.74,1870.88,1710.01,,indusindbank
21,Other Assets,25981.58,21472.49,22168.83,22582.02,15665.74,,indusindbank
22,Total Assets,457836.63,401967.38,362903.30,307228.60,277820.70,,indusindbank
23,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,indusindbank
24,Bills for Collection,33751.83,29654.25,23601.73,22573.29,32971.51,,indusindbank
25,Contingent Liabilities,1264262.58,923786.00,850074.66,967601.83,952668.45,,indusindbank
0,Balance Sheet of Info Edge India (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,infoedgeindia
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,infoedgeindia
2,EQUITIES AND LIABILITIES,,,,,,,infoedgeindia
3,SHAREHOLDER'S FUNDS,,,,,,,infoedgeindia
4,Equity Share Capital,129.01,128.71,128.52,122.27,122.01,,infoedgeindia
5,Total Share Capital,129.01,128.71,128.52,122.27,122.01,,infoedgeindia
6,Reserves and Surplus,13104.80,17112.66,5331.03,2033.55,2398.02,,infoedgeindia
7,Total Reserves and Surplus,13104.80,17112.66,5331.03,2033.55,2398.02,,infoedgeindia
8,Total Shareholders Funds,13398.02,17241.36,5459.56,2195.56,2542.59,,infoedgeindia
9,Minority Interest,1027.85,809.32,78.73,0.00,-13.47,,infoedgeindia
10,NON-CURRENT LIABILITIES,,,,,,,infoedgeindia
11,Long Term Borrowings,1.40,0.65,0.07,0.24,0.37,,infoedgeindia
12,Deferred Tax Liabilities [Net],800.43,1245.12,109.10,5.47,0.00,,infoedgeindia
13,Other Long Term Liabilities,82.05,45.49,46.35,57.60,13.14,,infoedgeindia
14,Long Term Provisions,1.61,0.55,0.89,0.64,1.27,,infoedgeindia
15,Total Non-Current Liabilities,885.49,1291.81,156.41,63.96,14.79,,infoedgeindia
16,CURRENT LIABILITIES,,,,,,,infoedgeindia
17,Short Term Borrowings,1.02,0.00,0.00,0.00,0.00,,infoedgeindia
18,Trade Payables,94.59,120.77,64.67,63.42,67.04,,infoedgeindia
19,Other Current Liabilities,1156.11,930.94,580.94,520.70,528.11,,infoedgeindia
20,Short Term Provisions,97.22,88.69,67.19,55.27,49.93,,infoedgeindia
21,Total Current Liabilities,1348.94,1140.40,712.80,639.38,645.09,,infoedgeindia
22,Total Capital And Liabilities,16660.30,20482.89,6407.49,2898.89,3189.00,,infoedgeindia
23,ASSETS,,,,,,,infoedgeindia
24,NON-CURRENT ASSETS,,,,,,,infoedgeindia
25,Tangible Assets,202.75,131.03,130.37,156.77,79.48,,infoedgeindia
26,Intangible Assets,120.03,61.12,20.33,25.82,4.90,,infoedgeindia
27,Capital Work-In-Progress,4.20,0.00,0.00,0.00,0.14,,infoedgeindia
28,Fixed Assets,326.98,192.15,150.69,182.59,86.52,,infoedgeindia
29,Non-Current Investments,11648.67,15173.26,2324.44,877.59,864.23,,infoedgeindia
30,Deferred Tax Assets [Net],1.90,0.01,36.35,33.59,43.78,,infoedgeindia
31,Long Term Loans And Advances,0.00,0.00,0.00,0.00,0.00,,infoedgeindia
32,Other Non-Current Assets,514.14,805.29,693.64,222.88,257.64,,infoedgeindia
33,Total Non-Current Assets,12969.67,17011.10,3264.82,1376.35,1255.86,,infoedgeindia
34,CURRENT ASSETS,,,,,,,infoedgeindia
35,Current Investments,754.68,440.93,0.00,255.40,339.95,,infoedgeindia
36,Inventories,0.00,0.00,0.00,0.00,0.04,,infoedgeindia
37,Trade Receivables,12.62,30.02,6.37,9.12,6.75,,infoedgeindia
38,Cash And Cash Equivalents,571.46,368.29,642.23,529.17,260.34,,infoedgeindia
39,Short Term Loans And Advances,0.00,8.37,6.21,3.04,0.00,,infoedgeindia
40,OtherCurrentAssets,2351.88,2624.19,2487.85,725.81,1326.06,,infoedgeindia
41,Total Current Assets,3690.63,3471.79,3142.67,1522.54,1933.13,,infoedgeindia
42,Total Assets,16660.30,20482.89,6407.49,2898.89,3189.00,,infoedgeindia
43,OTHER ADDITIONAL INFORMATION,,,,,,,infoedgeindia
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,infoedgeindia
45,Contingent Liabilities,0.00,0.00,0.00,2.44,0.83,,infoedgeindia
46,BONUS DETAILS,,,,,,,infoedgeindia
47,Bonus Equity Share Capital,103.59,103.59,103.59,103.59,103.59,,infoedgeindia
48,NON-CURRENT INVESTMENTS,,,,,,,infoedgeindia
49,Non-Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,infoedgeindia
50,Non-Current Investments Unquoted Book Value,9575.92,12745.77,208.37,35.62,0.00,,infoedgeindia
51,CURRENT INVESTMENTS,,,,,,,infoedgeindia
52,Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,infoedgeindia
53,Current Investments Unquoted Book Value,0.00,0.00,0.00,255.40,339.95,,infoedgeindia
0,Balance Sheet of Infosys (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,infosys
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,infosys
2,EQUITIES AND LIABILITIES,,,,,,,infosys
3,SHAREHOLDER'S FUNDS,,,,,,,infosys
4,Equity Share Capital,2069.00,2098.00,2124.00,2122.00,2170.00,,infosys
5,Total Share Capital,2069.00,2098.00,2124.00,2122.00,2170.00,,infosys
6,Reserves and Surplus,72460.00,72646.00,73855.00,63031.00,62551.00,,infosys
7,Total Reserves and Surplus,72460.00,72646.00,73855.00,63031.00,62551.00,,infosys
8,Total Shareholders Funds,75407.00,75350.00,76351.00,65450.00,64948.00,,infosys
9,Minority Interest,388.00,386.00,431.00,394.00,58.00,,infosys
10,NON-CURRENT LIABILITIES,,,,,,,infosys
11,Long Term Borrowings,0.00,0.00,0.00,0.00,0.00,,infosys
12,Deferred Tax Liabilities [Net],1220.00,1156.00,875.00,968.00,672.00,,infosys
13,Other Long Term Liabilities,9615.00,7390.00,6864.00,5100.00,422.00,,infosys
14,Long Term Provisions,0.00,0.00,0.00,0.00,0.00,,infosys
15,Total Non-Current Liabilities,10835.00,8546.00,7739.00,6068.00,1094.00,,infosys
16,CURRENT LIABILITIES,,,,,,,infosys
17,Short Term Borrowings,0.00,0.00,0.00,0.00,0.00,,infosys
18,Trade Payables,3865.00,4134.00,2645.00,2852.00,1655.00,,infosys
19,Other Current Liabilities,34014.00,28494.00,20507.00,17432.00,16407.00,,infosys
20,Short Term Provisions,1307.00,975.00,713.00,572.00,576.00,,infosys
21,Total Current Liabilities,39186.00,33603.00,23865.00,20856.00,18638.00,,infosys
22,Total Capital And Liabilities,125816.00,117885.00,108386.00,92768.00,84738.00,,infosys
23,ASSETS,,,,,,,infosys
24,NON-CURRENT ASSETS,,,,,,,infosys
25,Tangible Assets,20228.00,17898.00,17354.00,16603.00,11479.00,,infosys
26,Intangible Assets,1749.00,1707.00,2072.00,1900.00,691.00,,infosys
27,Capital Work-In-Progress,288.00,416.00,922.00,954.00,1388.00,,infosys
28,Fixed Assets,22265.00,20021.00,20348.00,19457.00,13558.00,,infosys
29,Non-Current Investments,12569.00,13651.00,11863.00,4137.00,4634.00,,infosys
30,Deferred Tax Assets [Net],1245.00,1212.00,1098.00,1744.00,1372.00,,infosys
31,Long Term Loans And Advances,39.00,34.00,32.00,21.00,19.00,,infosys
32,Other Non-Current Assets,11569.00,9587.00,8233.00,7547.00,8737.00,,infosys
33,Total Non-Current Assets,54935.00,50700.00,47653.00,38192.00,31860.00,,infosys
34,CURRENT ASSETS,,,,,,,infosys
35,Current Investments,6909.00,6673.00,2342.00,4655.00,6627.00,,infosys
36,Inventories,0.00,0.00,0.00,0.00,0.00,,infosys
37,Trade Receivables,25424.00,22698.00,19294.00,18487.00,14827.00,,infosys
38,Cash And Cash Equivalents,12173.00,17472.00,24714.00,18649.00,19568.00,,infosys
39,Short Term Loans And Advances,289.00,248.00,159.00,239.00,241.00,,infosys
40,OtherCurrentAssets,26086.00,20094.00,14224.00,12546.00,11615.00,,infosys
41,Total Current Assets,70881.00,67185.00,60733.00,54576.00,52878.00,,infosys
42,Total Assets,125816.00,117885.00,108386.00,92768.00,84738.00,,infosys
43,OTHER ADDITIONAL INFORMATION,,,,,,,infosys
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,infosys
45,Contingent Liabilities,5813.00,5914.00,4836.00,5009.00,4891.00,,infosys
46,BONUS DETAILS,,,,,,,infosys
47,Bonus Equity Share Capital,1989.20,2017.09,2117.09,2117.09,2165.82,,infosys
48,NON-CURRENT INVESTMENTS,,,,,,,infosys
49,Non-Current Investments Quoted Market Value,12042.00,13612.00,11997.00,4268.00,4711.00,,infosys
50,Non-Current Investments Unquoted Book Value,767.00,5818.00,259.00,165.00,0.00,,infosys
51,CURRENT INVESTMENTS,,,,,,,infosys
52,Current Investments Quoted Market Value,1637.00,1247.00,843.00,1425.00,1862.00,,infosys
53,Current Investments Unquoted Book Value,5291.00,2012.00,1500.00,3230.00,4902.00,,infosys
0,Balance Sheet of Interglobe Aviation (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,interglobeaviation
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,interglobeaviation
2,EQUITIES AND LIABILITIES,,,,,,,interglobeaviation
3,SHAREHOLDER'S FUNDS,,,,,,,interglobeaviation
4,Equity Share Capital,385.55,385.26,384.91,384.80,384.41,,interglobeaviation
5,Total Share Capital,385.55,385.26,384.91,384.80,384.41,,interglobeaviation
6,Reserves and Surplus,-6686.06,-6427.75,-314.95,5476.75,6514.84,,interglobeaviation
7,Total Reserves and Surplus,-6686.06,-6427.75,-314.95,5476.75,6514.84,,interglobeaviation
8,Total Shareholders Funds,-6252.40,-5993.94,104.98,5872.06,6939.93,,interglobeaviation
9,Minority Interest,0.00,0.00,0.00,0.00,0.00,,interglobeaviation
10,NON-CURRENT LIABILITIES,,,,,,,interglobeaviation
11,Long Term Borrowings,0.00,416.17,381.63,346.59,2193.67,,interglobeaviation
12,Deferred Tax Liabilities [Net],0.00,0.00,0.00,0.00,64.42,,interglobeaviation
13,Other Long Term Liabilities,40228.74,28527.66,23082.68,18875.60,7536.77,,interglobeaviation
14,Long Term Provisions,1336.45,589.69,552.29,563.50,275.82,,interglobeaviation
15,Total Non-Current Liabilities,41565.19,29533.52,24016.60,19785.68,10070.68,,interglobeaviation
16,CURRENT LIABILITIES,,,,,,,interglobeaviation
17,Short Term Borrowings,2252.34,3480.57,2124.00,0.00,0.00,,interglobeaviation
18,Trade Payables,3208.99,3151.82,1551.33,1567.58,1452.81,,interglobeaviation
19,Other Current Liabilities,18100.17,15024.48,13640.01,13473.62,6393.72,,interglobeaviation
20,Short Term Provisions,289.65,760.28,1608.36,1396.25,163.83,,interglobeaviation
21,Total Current Liabilities,23851.15,22417.14,18923.69,16437.46,8010.36,,interglobeaviation
22,Total Capital And Liabilities,59169.82,45962.60,43051.15,42101.08,25026.84,,interglobeaviation
23,ASSETS,,,,,,,interglobeaviation
24,NON-CURRENT ASSETS,,,,,,,interglobeaviation
25,Tangible Assets,27647.66,21262.10,18783.14,16745.71,5631.55,,interglobeaviation
26,Intangible Assets,10.73,21.56,33.50,33.59,30.49,,interglobeaviation
27,Capital Work-In-Progress,0.00,119.32,66.35,129.27,22.02,,interglobeaviation
28,Fixed Assets,27679.21,21409.02,18888.40,16919.54,5685.67,,interglobeaviation
29,Non-Current Investments,0.07,0.01,0.08,0.08,0.02,,interglobeaviation
30,Deferred Tax Assets [Net],294.94,294.94,302.69,299.28,0.97,,interglobeaviation
31,Long Term Loans And Advances,0.00,0.00,1580.66,1275.95,584.40,,interglobeaviation
32,Other Non-Current Assets,5046.89,4029.74,1465.40,1149.77,638.75,,interglobeaviation
33,Total Non-Current Assets,33021.11,25733.72,22237.24,19644.62,6909.80,,interglobeaviation
34,CURRENT ASSETS,,,,,,,interglobeaviation
35,Current Investments,11558.03,8106.47,7339.41,9499.17,6516.57,,interglobeaviation
36,Inventories,591.07,408.06,316.42,286.13,211.44,,interglobeaviation
37,Trade Receivables,519.90,332.92,218.98,259.42,362.47,,interglobeaviation
38,Cash And Cash Equivalents,11839.69,10120.14,11227.67,10872.43,8622.00,,interglobeaviation
39,Short Term Loans And Advances,0.00,0.00,128.60,455.12,466.96,,interglobeaviation
40,OtherCurrentAssets,1640.03,1261.28,1582.85,1084.20,1937.61,,interglobeaviation
41,Total Current Assets,26148.71,20228.88,20813.92,22456.46,18117.05,,interglobeaviation
42,Total Assets,59169.82,45962.60,43051.15,42101.08,25026.84,,interglobeaviation
43,OTHER ADDITIONAL INFORMATION,,,,,,,interglobeaviation
44,"CONTINGENT LIABILITIES, COMMITMENTS",,,,,,,interglobeaviation
45,Contingent Liabilities,309451.13,296714.46,293933.59,320855.92,153358.78,,interglobeaviation
46,BONUS DETAILS,,,,,,,interglobeaviation
47,Bonus Equity Share Capital,309.25,309.25,309.25,309.34,309.34,,interglobeaviation
48,NON-CURRENT INVESTMENTS,,,,,,,interglobeaviation
49,Non-Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,interglobeaviation
50,Non-Current Investments Unquoted Book Value,0.07,0.01,0.08,0.08,0.02,,interglobeaviation
51,CURRENT INVESTMENTS,,,,,,,interglobeaviation
52,Current Investments Quoted Market Value,0.00,0.00,0.00,0.00,0.00,,interglobeaviation
53,Current Investments Unquoted Book Value,11558.03,8106.47,7339.41,9499.17,6516.57,,interglobeaviation
0,Balance Sheet of Ipca Laboratories (in Rs. Cr.),Mar 23,Mar 22,Mar 21,Mar 20,Mar 19,,ipcalaboratories
1,,12 mths,12 mths,12 mths,12 mths,12 mths,,ipcalaboratories
2,EQUITIES AND LIABILITIES,,,,,,,ipcalaboratories
3,SHAREHOLDER'S FUNDS,,,,,,,ipcalaboratories
4,Equity Share Capital,25.37,25.37,25.37,25.27,25.27,,ipcalaboratories
5,Total Share Capital,25.37,25.37,25.37,25.27,25.27,,ipcalaboratories
6,Reserves and Surplus,5816.65,5466.60,4676.28,3590.27,3097.12,,ipcalaboratories
7,Total Reserves and Surplus,5816.65,5466.60,4676.28,3590.27,3097.12,,ipcalaboratories
8,Total Shareholders Funds,5842.02,5491.97,4701.65,3627.48,3122.39,,ipcalaboratories
9,Minority Interest,73.30,76.92,14.53,13.63,15.54,,ipcalaboratories
10,NON-CURRENT LIABILITIES,,,,,,,ipcalaboratories
11,Long Term Borrowings,651.78,395.18,9.13,102.97,140.85,,ipcalaboratories
12,Deferred Tax Liabilities [Net],189.16,152.58,133.55,141.82,147.55,,ipcalaboratories
13,Other Long Term Liabilities,17.36,13.60,10.40,15.28,1.56,,ipcalaboratories
14,Long Term Provisions,46.99,42.73,38.56,32.23,25.28,,ipcalaboratories
15,Total Non-Current Liabilities,905.29,604.09,191.64,292.30,315.24,,ipcalaboratories
16,CURRENT LIABILITIES,,,,,,,ipcalaboratories
17,Short Term Borrowings,805.75,396.06,243.21,310.95,209.69,,ipcalaboratories
18,Trade Payables,525.06,557.70,664.86,609.85,524.32,,ipcalaboratories
19,Other Current Liabilities,366.98,410.60,149.33,311.92,293.09,,ipcalaboratories
20,Short Term Provisions,108.03,101.52,103.14,93.70,70.40,,ipcalaboratories
21,Total Current Liabilities,1805.82,1465.88,1160.54,1326.42,1097.50,,ipcalaboratories
22,Total Capital And Liabilities,8626.43,7638.86,6068.36,5259.83,4550.67,,ipcalaboratories
23,ASSETS,,,,,,,ipcalaboratories
24,NON-CURRENT ASSETS,,,,,,,ipcalaboratories
25,Tangible Assets,2853.67,2208.75,1962.79,1922.45,1746.47,,ipcalaboratories
